event_id,event_frequency,cell_id,turbine_id,failure_mode,failure_cause,windspeed_ms,p_failure,component,repair_time_hr,materials_usd,service_equipment,operation_reduction,is_unscheduled
586,0.041666666666666664,312,S00T3,pitch_extremewind_typhoon,typhoon,48.05808230154961,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,312,S00T31,pitch_extremewind_typhoon,typhoon,43.551249952126625,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,312,S00T36,blade_major_typhoon,typhoon,48.05808230154961,0.05,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,312,S00T38,pitch_extremewind_typhoon,typhoon,48.05808230154961,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,312,S00T4,blade_major_typhoon,typhoon,38.484871235004,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,312,S00T48,blade_major_typhoon,typhoon,53.6990146915364,0.05,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,312,S00T49,pitch_extremewind_typhoon,typhoon,41.010610066529225,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,312,S00T51,pitch_extremewind_typhoon,typhoon,53.6990146915364,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,312,S00T53,blade_major_typhoon,typhoon,43.551249952126625,0.01,blade,120.0,350000.0,DSV,1.0,1
253,0.041666666666666664,312,S00T6,pitch_extremewind_typhoon,typhoon,43.46217819131156,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T1,blade_major_typhoon,typhoon,59.86118955948767,0.2,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,313,S00T10,blade_major_typhoon,typhoon,40.17730305696604,0.01,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,313,S00T12,blade_major_typhoon,typhoon,49.9106858184624,0.05,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,313,S00T15,blade_major_typhoon,typhoon,40.17730305696604,0.01,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,313,S00T15,blade_major_typhoon,typhoon,49.9106858184624,0.05,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,313,S00T17,blade_major_typhoon,typhoon,49.9106858184624,0.05,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,313,S00T17,blade_major_typhoon,typhoon,49.00072507481471,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,313,S00T18,blade_major_typhoon,typhoon,59.86118955948767,0.2,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,313,S00T18,pitch_extremewind_typhoon,typhoon,40.17730305696604,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T21,pitch_extremewind_typhoon,typhoon,59.86118955948767,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,313,S00T22,pitch_extremewind_typhoon,typhoon,40.03450523362427,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T22,blade_major_typhoon,typhoon,59.86118955948767,0.2,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,313,S00T25,pitch_extremewind_typhoon,typhoon,59.86118955948767,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T27,blade_major_typhoon,typhoon,59.86118955948767,0.2,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,313,S00T27,pitch_extremewind_typhoon,typhoon,40.17730305696604,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,313,S00T28,pitch_extremewind_typhoon,typhoon,43.235900250359094,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,313,S00T28,blade_major_typhoon,typhoon,40.17730305696604,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,313,S00T29,blade_major_typhoon,typhoon,59.86118955948767,0.2,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,313,S00T3,pitch_extremewind_typhoon,typhoon,49.9106858184624,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,313,S00T30,pitch_extremewind_typhoon,typhoon,49.00072507481471,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,313,S00T31,pitch_extremewind_typhoon,typhoon,40.03450523362427,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,313,S00T34,blade_major_typhoon,typhoon,49.9106858184624,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,313,S00T35,blade_major_typhoon,typhoon,59.86118955948767,0.2,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,313,S00T35,blade_major_typhoon,typhoon,49.9106858184624,0.05,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,313,S00T37,blade_major_typhoon,typhoon,49.00072507481471,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,313,S00T42,pitch_extremewind_typhoon,typhoon,59.86118955948767,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T43,pitch_extremewind_typhoon,typhoon,59.86118955948767,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
615,0.041666666666666664,313,S00T43,pitch_extremewind_typhoon,typhoon,35.123040494479305,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,313,S00T45,pitch_extremewind_typhoon,typhoon,49.9106858184624,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T46,pitch_extremewind_typhoon,typhoon,59.86118955948767,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T47,pitch_extremewind_typhoon,typhoon,59.86118955948767,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,313,S00T47,pitch_extremewind_typhoon,typhoon,43.235900250359094,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T5,pitch_extremewind_typhoon,typhoon,59.86118955948767,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,313,S00T6,blade_major_typhoon,typhoon,59.86118955948767,0.2,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,313,S00T8,blade_major_typhoon,typhoon,59.86118955948767,0.2,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T1,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T10,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,314,S00T16,pitch_extremewind_typhoon,typhoon,43.33901346099581,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T17,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,314,S00T18,pitch_extremewind_typhoon,typhoon,40.131375308285776,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,314,S00T18,blade_major_typhoon,typhoon,46.74768631647855,0.05,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,314,S00T19,blade_major_typhoon,typhoon,39.1535676534739,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T2,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T23,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,314,S00T23,pitch_extremewind_typhoon,typhoon,44.245578905606195,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T24,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,314,S00T26,blade_major_typhoon,typhoon,46.74768631647855,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T29,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T30,blade_major_typhoon,typhoon,61.628799892236394,0.2,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,314,S00T31,blade_major_typhoon,typhoon,39.1535676534739,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T32,blade_major_typhoon,typhoon,61.628799892236394,0.2,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T33,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T36,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,314,S00T36,blade_major_typhoon,typhoon,46.74768631647855,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T39,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T4,blade_major_typhoon,typhoon,61.628799892236394,0.2,blade,120.0,350000.0,DSV,1.0,1
253,0.041666666666666664,314,S00T4,blade_major_typhoon,typhoon,43.33901346099581,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T42,blade_major_typhoon,typhoon,61.628799892236394,0.2,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,314,S00T42,blade_major_typhoon,typhoon,46.74768631647855,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T43,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,314,S00T44,pitch_extremewind_typhoon,typhoon,43.33901346099581,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,314,S00T48,blade_major_typhoon,typhoon,43.33901346099581,0.01,blade,120.0,350000.0,DSV,1.0,1
93,0.041666666666666664,314,S00T5,pitch_extremewind_typhoon,typhoon,41.14977699760278,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T5,blade_major_typhoon,typhoon,61.628799892236394,0.2,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,314,S00T5,pitch_extremewind_typhoon,typhoon,40.131375308285776,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T52,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
634,0.041666666666666664,314,S00T52,pitch_extremewind_typhoon,typhoon,34.717666125102916,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,314,S00T53,blade_major_typhoon,typhoon,61.628799892236394,0.2,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,314,S00T53,pitch_extremewind_typhoon,typhoon,61.628799892236394,0.25,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,315,S00T10,pitch_extremewind_typhoon,typhoon,41.67252308969761,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
634,0.041666666666666664,315,S00T13,blade_major_typhoon,typhoon,35.51336362360062,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,315,S00T17,blade_major_typhoon,typhoon,51.925039604434076,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,315,S00T19,pitch_extremewind_typhoon,typhoon,51.925039604434076,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
634,0.041666666666666664,315,S00T19,pitch_extremewind_typhoon,typhoon,35.51336362360062,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,315,S00T2,pitch_extremewind_typhoon,typhoon,51.925039604434076,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,315,S00T26,pitch_extremewind_typhoon,typhoon,41.303629204616904,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,315,S00T28,blade_major_typhoon,typhoon,51.925039604434076,0.05,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,315,S00T28,blade_major_typhoon,typhoon,37.37108069773541,0.01,blade,120.0,350000.0,DSV,1.0,1
93,0.041666666666666664,315,S00T29,pitch_extremewind_typhoon,typhoon,40.03971942281888,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,315,S00T29,pitch_extremewind_typhoon,typhoon,51.925039604434076,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,315,S00T29,pitch_extremewind_typhoon,typhoon,41.303629204616904,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,315,S00T29,pitch_extremewind_typhoon,typhoon,42.779402133289196,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,315,S00T32,pitch_extremewind_typhoon,typhoon,40.03971942281888,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,315,S00T34,pitch_extremewind_typhoon,typhoon,46.33808324544513,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,315,S00T35,blade_major_typhoon,typhoon,46.33808324544513,0.05,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,315,S00T35,pitch_extremewind_typhoon,typhoon,46.33808324544513,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,315,S00T36,blade_major_typhoon,typhoon,41.67252308969761,0.01,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,315,S00T37,blade_major_typhoon,typhoon,46.33808324544513,0.05,blade,120.0,350000.0,DSV,1.0,1
93,0.041666666666666664,315,S00T4,blade_major_typhoon,typhoon,40.03971942281888,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,315,S00T40,pitch_extremewind_typhoon,typhoon,51.925039604434076,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,315,S00T41,blade_major_typhoon,typhoon,41.303629204616904,0.01,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,315,S00T42,blade_major_typhoon,typhoon,46.33808324544513,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,315,S00T43,pitch_extremewind_typhoon,typhoon,51.925039604434076,0.1,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,315,S00T45,pitch_extremewind_typhoon,typhoon,41.67252308969761,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,315,S00T48,pitch_extremewind_typhoon,typhoon,42.779402133289196,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,315,S00T5,pitch_extremewind_typhoon,typhoon,42.779402133289196,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,315,S00T6,pitch_extremewind_typhoon,typhoon,41.303629204616904,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,315,S00T7,pitch_extremewind_typhoon,typhoon,40.03971942281888,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,315,S00T9,pitch_extremewind_typhoon,typhoon,40.03971942281888,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,316,S00T1,blade_major_typhoon,typhoon,46.74417268789587,0.05,blade,120.0,350000.0,DSV,1.0,1
253,0.041666666666666664,316,S00T10,pitch_extremewind_typhoon,typhoon,41.46568712858705,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,316,S00T10,pitch_extremewind_typhoon,typhoon,46.03984696980938,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,316,S00T11,pitch_extremewind_typhoon,typhoon,46.74417268789587,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,316,S00T12,blade_major_typhoon,typhoon,46.74417268789587,0.05,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,316,S00T12,pitch_extremewind_typhoon,typhoon,46.03984696980938,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,316,S00T14,pitch_extremewind_typhoon,typhoon,41.46568712858705,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,316,S00T17,pitch_extremewind_typhoon,typhoon,46.74417268789587,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,316,S00T18,pitch_extremewind_typhoon,typhoon,37.56182843773458,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,316,S00T19,pitch_extremewind_typhoon,typhoon,42.61341576433291,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,316,S00T20,blade_major_typhoon,typhoon,37.56182843773458,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,316,S00T23,blade_major_typhoon,typhoon,46.74417268789587,0.05,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,316,S00T26,pitch_extremewind_typhoon,typhoon,41.573698106054174,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,316,S00T27,blade_major_typhoon,typhoon,46.03984696980938,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,316,S00T30,pitch_extremewind_typhoon,typhoon,46.74417268789587,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,316,S00T32,pitch_extremewind_typhoon,typhoon,46.74417268789587,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,316,S00T34,blade_major_typhoon,typhoon,46.03984696980938,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,316,S00T39,blade_major_typhoon,typhoon,46.74417268789587,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,316,S00T4,pitch_extremewind_typhoon,typhoon,46.74417268789587,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,316,S00T44,pitch_extremewind_typhoon,typhoon,46.74417268789587,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,316,S00T47,blade_major_typhoon,typhoon,46.74417268789587,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,316,S00T52,blade_major_typhoon,typhoon,46.74417268789587,0.05,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,316,S00T7,pitch_extremewind_typhoon,typhoon,46.03984696980938,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,316,S00T8,blade_major_typhoon,typhoon,46.74417268789587,0.05,blade,120.0,350000.0,DSV,1.0,1
253,0.041666666666666664,317,S00T1,pitch_extremewind_typhoon,typhoon,40.30191180446786,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,317,S00T17,pitch_extremewind_typhoon,typhoon,34.4696454453995,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,317,S00T18,blade_major_typhoon,typhoon,39.526880741205915,0.01,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,317,S00T18,pitch_extremewind_typhoon,typhoon,45.2420535653765,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,317,S00T21,blade_major_typhoon,typhoon,45.2420535653765,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,317,S00T28,blade_major_typhoon,typhoon,42.75454264421949,0.01,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,317,S00T37,pitch_extremewind_typhoon,typhoon,45.2420535653765,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,317,S00T46,pitch_extremewind_typhoon,typhoon,44.31901738914029,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,317,S00T47,pitch_extremewind_typhoon,typhoon,42.75454264421949,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,317,S00T51,pitch_extremewind_typhoon,typhoon,34.4696454453995,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
634,0.041666666666666664,317,S00T8,pitch_extremewind_typhoon,typhoon,33.876495588567536,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,318,S00T10,blade_major_typhoon,typhoon,38.247180069745305,0.01,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,318,S00T11,blade_major_typhoon,typhoon,46.31925925793461,0.05,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,318,S00T11,pitch_extremewind_typhoon,typhoon,44.17978965051045,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,318,S00T16,pitch_extremewind_typhoon,typhoon,39.71393084901611,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,318,S00T19,pitch_extremewind_typhoon,typhoon,44.17978965051045,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,318,S00T20,pitch_extremewind_typhoon,typhoon,46.31925925793461,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,318,S00T28,pitch_extremewind_typhoon,typhoon,38.247180069745305,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,318,S00T28,blade_major_typhoon,typhoon,44.17978965051045,0.01,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,318,S00T35,pitch_extremewind_typhoon,typhoon,46.31925925793461,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,318,S00T41,blade_major_typhoon,typhoon,46.31925925793461,0.05,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,318,S00T45,blade_major_typhoon,typhoon,46.31925925793461,0.05,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,318,S00T46,blade_major_typhoon,typhoon,46.31925925793461,0.05,blade,120.0,350000.0,DSV,1.0,1
634,0.041666666666666664,318,S00T50,pitch_extremewind_typhoon,typhoon,35.16647049941865,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,318,S00T51,blade_major_typhoon,typhoon,46.31925925793461,0.05,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,319,S00T13,blade_major_typhoon,typhoon,36.8820652936464,0.01,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,319,S00T16,blade_major_typhoon,typhoon,36.8820652936464,0.01,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,319,S00T21,blade_major_typhoon,typhoon,36.8820652936464,0.01,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,319,S00T27,pitch_extremewind_typhoon,typhoon,36.8820652936464,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,319,S00T32,pitch_extremewind_typhoon,typhoon,36.412766524452735,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
586,0.041666666666666664,319,S00T40,pitch_extremewind_typhoon,typhoon,43.29576179838609,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,319,S00T48,pitch_extremewind_typhoon,typhoon,43.97624935347383,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,321,S00T14,blade_major_typhoon,typhoon,37.153819516573186,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,321,S00T18,blade_major_typhoon,typhoon,37.153819516573186,0.01,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,321,S00T49,pitch_extremewind_typhoon,typhoon,32.35687562891078,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,322,S00T11,pitch_extremewind_typhoon,typhoon,36.6457471422457,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,322,S00T35,pitch_extremewind_typhoon,typhoon,36.6457471422457,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,322,S00T44,pitch_extremewind_typhoon,typhoon,32.15677115350402,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,322,S00T53,pitch_extremewind_typhoon,typhoon,31.333892301008582,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
634,0.041666666666666664,323,S00T20,pitch_extremewind_typhoon,typhoon,31.217897831733183,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,323,S00T41,pitch_extremewind_typhoon,typhoon,33.95998715711812,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
634,0.041666666666666664,323,S00T46,pitch_extremewind_typhoon,typhoon,31.217897831733183,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,324,S00T18,pitch_extremewind_typhoon,typhoon,33.80281286984102,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,324,S00T21,pitch_extremewind_typhoon,typhoon,33.80281286984102,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,324,S00T28,blade_major_typhoon,typhoon,37.22354354808988,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,324,S00T48,pitch_extremewind_typhoon,typhoon,37.22354354808988,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,324,S00T49,pitch_extremewind_typhoon,typhoon,37.22354354808988,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,325,S00T43,pitch_extremewind_typhoon,typhoon,38.44898798674271,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,325,S00T44,blade_major_typhoon,typhoon,45.21970541712581,0.05,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,325,S00T45,pitch_extremewind_typhoon,typhoon,32.36671817705156,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,325,S00T53,pitch_extremewind_typhoon,typhoon,38.44898798674271,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,325,S00T53,blade_major_typhoon,typhoon,45.21970541712581,0.05,blade,120.0,350000.0,DSV,1.0,1
253,0.041666666666666664,326,S00T20,blade_major_typhoon,typhoon,47.80264315706984,0.05,blade,120.0,350000.0,DSV,1.0,1
253,0.041666666666666664,327,S00T18,blade_major_typhoon,typhoon,48.01771512015165,0.05,blade,120.0,350000.0,DSV,1.0,1
634,0.041666666666666664,327,S00T23,blade_major_typhoon,typhoon,36.25419185116776,0.01,blade,120.0,350000.0,DSV,1.0,1
253,0.041666666666666664,327,S00T33,blade_major_typhoon,typhoon,48.01771512015165,0.05,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,327,S00T36,pitch_extremewind_typhoon,typhoon,33.98161173788771,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,327,S00T38,pitch_extremewind_typhoon,typhoon,48.01771512015165,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,327,S00T43,blade_major_typhoon,typhoon,48.01771512015165,0.05,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,327,S00T46,pitch_extremewind_typhoon,typhoon,40.89032822271281,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,327,S00T5,pitch_extremewind_typhoon,typhoon,32.334564955033116,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,327,S00T9,blade_major_typhoon,typhoon,40.89032822271281,0.01,blade,120.0,350000.0,DSV,1.0,1
