id,substation_id,name,type,longitude,latitude,string,order,distance,subassembly,upstream_cable
T56,OSS1,T56,turbine,107.4931924193431,8.711292889829435,5,6,0,SWT-3.6-107.yaml,array.yaml
T57,OSS1,T57,turbine,107.47276967737241,8.720969667372076,5,7,0,SWT-3.6-107.yaml,array.yaml
T58,OSS1,T58,turbine,107.4863848386862,8.711292889829435,5,8,0,SWT-3.6-107.yaml,array.yaml
T59,OSS1,T59,turbine,107.47957725802931,8.711292889829435,5,9,0,SWT-3.6-107.yaml,array.yaml
T60,OSS1,T60,turbine,107.47276967737241,8.711292889829435,5,10,0,SWT-3.6-107.yaml,array.yaml
T61,OSS1,T61,turbine,107.5,8.74032322245736,6,0,0,SWT-3.6-107.yaml,array.yaml
T62,OSS1,T62,turbine,107.5068075806569,8.74032322245736,6,1,0,SWT-3.6-107.yaml,array.yaml
T63,OSS1,T63,turbine,107.5,8.730646444914719,6,2,0,SWT-3.6-107.yaml,array.yaml
T64,OSS1,T64,turbine,107.5068075806569,8.730646444914719,6,3,0,SWT-3.6-107.yaml,array.yaml

