id,substation_id,name,type,longitude,latitude,string,order,distance,subassembly,upstream_cable
OSS1,OSS1,OSS1,substation,107.5,8.75,,,,osw_substation.yaml,export.yaml
S00T1,OSS1,S00T1,turbine,107.45877278256383,8.691396711704378,0,0,0,V162-6.2 MW.yaml,array.yaml
S00T2,OSS1,S00T2,turbine,107.46907958692287,8.691396711704378,0,1,0,V162-6.2 MW.yaml,array.yaml
S00T3,OSS1,S00T3,turbine,107.47938639128192,8.691396711704378,0,2,0,V162-6.2 MW.yaml,array.yaml
S00T4,OSS1,S00T4,turbine,107.48969319564095,8.691396711704378,0,3,0,V162-6.2 MW.yaml,array.yaml
S00T5,OSS1,S00T5,turbine,107.5,8.691396711704378,0,4,0,V162-6.2 MW.yaml,array.yaml
S00T6,OSS1,S00T6,turbine,107.51030680435905,8.691396711704378,0,5,0,V162-6.2 MW.yaml,array.yaml
S00T7,OSS1,S00T7,turbine,107.52061360871808,8.691396711704378,0,6,0,V162-6.2 MW.yaml,array.yaml
S00T8,OSS1,S00T8,turbine,107.53092041307713,8.691396711704378,0,7,0,V162-6.2 MW.yaml,array.yaml
S00T9,OSS1,S00T9,turbine,107.54122721743617,8.691396711704378,0,8,0,V162-6.2 MW.yaml,array.yaml
S00T10,OSS1,S00T10,turbine,107.45877278256383,8.706047533778284,0,9,0,V162-6.2 MW.yaml,array.yaml
S00T11,OSS1,S00T11,turbine,107.46907958692287,8.706047533778284,0,10,0,V162-6.2 MW.yaml,array.yaml
S00T12,OSS1,S00T12,turbine,107.47938639128192,8.706047533778284,0,11,0,V162-6.2 MW.yaml,array.yaml
S00T13,OSS1,S00T13,turbine,107.48969319564095,8.706047533778284,0,12,0,V162-6.2 MW.yaml,array.yaml
S00T14,OSS1,S00T14,turbine,107.5,8.706047533778284,0,13,0,V162-6.2 MW.yaml,array.yaml
S00T15,OSS1,S00T15,turbine,107.51030680435905,8.706047533778284,0,14,0,V162-6.2 MW.yaml,array.yaml
S00T16,OSS1,S00T16,turbine,107.52061360871808,8.706047533778284,0,15,0,V162-6.2 MW.yaml,array.yaml
S00T17,OSS1,S00T17,turbine,107.53092041307713,8.706047533778284,0,16,0,V162-6.2 MW.yaml,array.yaml
S00T18,OSS1,S00T18,turbine,107.54122721743617,8.706047533778284,0,17,0,V162-6.2 MW.yaml,array.yaml
S00T19,OSS1,S00T19,turbine,107.45877278256383,8.720698355852189,0,18,0,V162-6.2 MW.yaml,array.yaml
S00T20,OSS1,S00T20,turbine,107.46907958692287,8.720698355852189,0,19,0,V162-6.2 MW.yaml,array.yaml
S00T21,OSS1,S00T21,turbine,107.47938639128192,8.720698355852189,0,20,0,V162-6.2 MW.yaml,array.yaml
S00T22,OSS1,S00T22,turbine,107.48969319564095,8.720698355852189,0,21,0,V162-6.2 MW.yaml,array.yaml
S00T23,OSS1,S00T23,turbine,107.5,8.720698355852189,0,22,0,V162-6.2 MW.yaml,array.yaml
S00T24,OSS1,S00T24,turbine,107.51030680435905,8.720698355852189,0,23,0,V162-6.2 MW.yaml,array.yaml
S00T25,OSS1,S00T25,turbine,107.52061360871808,8.720698355852189,0,24,0,V162-6.2 MW.yaml,array.yaml
S00T26,OSS1,S00T26,turbine,107.53092041307713,8.720698355852189,0,25,0,V162-6.2 MW.yaml,array.yaml
S00T27,OSS1,S00T27,turbine,107.54122721743617,8.720698355852189,0,26,0,V162-6.2 MW.yaml,array.yaml
S00T28,OSS1,S00T28,turbine,107.45877278256383,8.735349177926095,0,27,0,V162-6.2 MW.yaml,array.yaml
S00T29,OSS1,S00T29,turbine,107.46907958692287,8.735349177926095,0,28,0,V162-6.2 MW.yaml,array.yaml
S00T30,OSS1,S00T30,turbine,107.47938639128192,8.735349177926095,0,29,0,V162-6.2 MW.yaml,array.yaml
S00T31,OSS1,S00T31,turbine,107.48969319564095,8.735349177926095,0,30,0,V162-6.2 MW.yaml,array.yaml
S00T32,OSS1,S00T32,turbine,107.5,8.735349177926095,0,31,0,V162-6.2 MW.yaml,array.yaml
S00T33,OSS1,S00T33,turbine,107.51030680435905,8.735349177926095,0,32,0,V162-6.2 MW.yaml,array.yaml
S00T34,OSS1,S00T34,turbine,107.52061360871808,8.735349177926095,0,33,0,V162-6.2 MW.yaml,array.yaml
S00T35,OSS1,S00T35,turbine,107.53092041307713,8.735349177926095,0,34,0,V162-6.2 MW.yaml,array.yaml
S00T36,OSS1,S00T36,turbine,107.54122721743617,8.735349177926095,0,35,0,V162-6.2 MW.yaml,array.yaml
S00T37,OSS1,S00T37,turbine,107.45877278256383,8.75,0,36,0,V162-6.2 MW.yaml,array.yaml
