id,substation_id,name,type,longitude,latitude,string,order,distance,subassembly,upstream_cable
OSS1,OSS1,OSS1,substation,107.5,8.75,,,,osw_substation.yaml,export.yaml
T1,OSS1,T1,turbine,107.51399689480857,8.759948089062528,0,0,0,Haliade-X 12 MW.yaml,array.yaml
T2,OSS1,T2,turbine,107.52799378961716,8.759948089062528,0,1,0,Haliade-X 12 MW.yaml,array.yaml
T3,OSS1,T3,turbine,107.54199068442573,8.759948089062528,0,2,0,Haliade-X 12 MW.yaml,array.yaml
T4,OSS1,T4,turbine,107.54199068442573,8.779844267187585,0,3,0,Haliade-X 12 MW.yaml,array.yaml
T5,OSS1,T5,turbine,107.5559875792343,8.759948089062528,0,4,0,Haliade-X 12 MW.yaml,array.yaml
T6,OSS1,T6,turbine,107.5559875792343,8.779844267187585,0,5,0,Haliade-X 12 MW.yaml,array.yaml
T7,OSS1,T7,turbine,107.5559875792343,8.799740445312642,0,6,0,Haliade-X 12 MW.yaml,array.yaml
T8,OSS1,T8,turbine,107.51399689480857,8.779844267187585,1,0,0,Haliade-X 12 MW.yaml,array.yaml
T9,OSS1,T9,turbine,107.52799378961716,8.779844267187585,1,1,0,Haliade-X 12 MW.yaml,array.yaml
T10,OSS1,T10,turbine,107.51399689480857,8.799740445312642,1,2,0,Haliade-X 12 MW.yaml,array.yaml
T11,OSS1,T11,turbine,107.52799378961716,8.799740445312642,1,3,0,Haliade-X 12 MW.yaml,array.yaml
T12,OSS1,T12,turbine,107.54199068442573,8.799740445312642,1,4,0,Haliade-X 12 MW.yaml,array.yaml
T13,OSS1,T13,turbine,107.52799378961716,8.819636623437697,1,5,0,Haliade-X 12 MW.yaml,array.yaml
