windspeed_ms,power_kw
3.5,87
4.0,203
4.5,352
5.0,537
5.5,764
6.0,1036
6.5,1358
7.0,1733
7.5,2165
8.0,2660
8.5,3220
9.0,3850
9.5,4554
10.0,5336
10.5,6200
11.0,6200
11.5,6200
12.0,6200
12.5,6200
13.0,6200
13.5,6200
14.0,6200
14.5,6200
15.0,6200
15.5,6200
16.0,6200
16.5,6200
17.0,6200
17.5,6200
18.0,6200
18.5,6200
19.0,6200
19.5,6200
20.0,6200
20.5,6200
21.0,6200
21.5,6200
22.0,6200
22.5,6200
23.0,6200
23.5,6200
24.0,6200
24.5,6200
25.0,6200
