run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel,Diving Support Vessel,Heavy Lift Vessel
5,5,2005,38623186.7811196,1168530.6307501118,0.0,33693468.697099105
5,5,2006,38623635.67123091,1168529.4401008885,2018750.577493858,26761383.722952493
5,5,2007,48263178.367423676,1168530.522680089,123965.92529513889,16016666.666666664
5,5,2008,0.0,1171729.6389840227,2017500.0390001808,24183001.228850067
5,5,2009,34044754.72078427,1168530.7977470832,496889.3184201389,16020722.22222222
5,5,2010,38625197.14168136,1168526.4090321036,2017442.8810937505,16033333.333333332
5,5,2011,9671978.020833332,1168533.3612204122,496881.42739271215,16061699.074074073
5,5,2012,72404202.96694715,1171731.7035556757,2021462.286412607,16025972.22222222
5,5,2013,29241099.635296978,1168530.4354973466,495964.6685906288,8008333.333333332
5,5,2014,43463608.24375,1168528.9238289269,2025824.0651926242,40060509.25041513
5,5,2015,24127709.279517625,1168530.038672748,495971.0720281288,24064148.35360409
5,5,2016,9694587.839583334,1171726.326670953,1996008.4402450467,24048410.618794374
5,5,2017,38604386.375656486,1168527.5092267082,619603.2476866464,32080257.997138754
5,5,2018,14481434.583246086,1168527.5361944912,1875403.5480667355,32059899.306970693
5,5,2019,24167384.041666668,1168531.887436835,758422.6577560909,24021393.518518515
5,5,2020,28953506.581577484,1171729.0147555922,2001138.8377060378,41300872.278825045
5,5,2021,19304357.70472447,1168532.340208298,619602.5361935908,8024578.703703703
6,6,2002,33803699.24792054,1165327.9071720734,0.0,8024504.629629629
6,6,2003,24144774.222916666,1168532.0849892874,0.0,16032387.894669197
6,6,2004,22609.81875,1171730.1597227508,2044822.5293607314,24053395.127443276
6,6,2005,29015934.0625,1168530.2672773947,124928.57539930556,34420347.4831633
6,6,2006,53122900.63764582,1168530.0636589548,2042240.4333016698,8024970.200770008
6,6,2007,19366565.86041667,1168528.4743493355,124932.48861111111,16047268.518518517
6,6,2008,9671978.020833332,1171733.470119015,2045673.3052355358,0.0
6,6,2009,48286480.23101188,1168529.938492009,124923.23920138889,20897710.016823605
6,6,2010,33799763.788582966,1168530.6063481483,1915183.330773391,24058537.521965284
6,6,2011,14495406.020833332,1168532.346105236,124934.26734374999,25109486.521977253
6,6,2012,67604955.62440975,1171730.1198640768,1896742.746554768,24048726.85185185
6,6,2013,38648757.7619758,1168530.2853263333,249621.29085069444,39144153.808350764
6,6,2014,48295183.38380128,1168528.4314605282,1923307.8466493008,41087389.05715004
6,6,2015,2512.202083333333,1168527.0579058237,249616.66614583333,24054052.195987623
6,6,2016,14472796.202083332,1171726.9780606537,2016875.8859991063,13984699.074074073
6,6,2017,22609.81875,1168529.784495937,382365.26171875,18103156.547912475
6,6,2018,57902696.87947434,1168529.0821792767,1890430.9869134312,8022620.370370369
6,6,2019,33803419.39774597,1168527.9640869915,382579.9584372307,16026950.8636218
6,6,2020,33797848.4198654,1171729.3341467136,2027914.8960568735,24027444.44444444
6,6,2021,30836696.113773093,1168527.4363257103,631361.0257317801,16011245.37037037
7,7,2002,24133112.197569024,1165329.3917701642,0.0,24016901.78906121
7,7,2003,9671978.020833332,1168527.051654294,0.0,23210759.259259257
7,7,2004,67566203.31637874,1171732.477002551,2044842.8758872298,32882018.518518515
7,7,2005,67578559.70210436,1168529.755195362,0.0,22530541.666666664
7,7,2006,43434983.931565925,1168527.4445908663,1893720.3573016117,9507138.888888888
7,7,2007,33816752.24375,1168531.0661108736,498280.6430902778,16327197.655831415
7,7,2008,33823889.07336765,1171735.4697830295,1904384.197297336,8015470.337102001
7,7,2009,19308063.79423431,1168525.8516437474,496809.6311979167,8018449.074074074
7,7,2010,9671978.020833332,1168531.178304015,2039344.9479834712,39460811.688636936
7,7,2011,9671978.020833332,1168531.6387514914,499371.7176909722,24695199.196378157
7,7,2012,9649368.202083332,1171728.088230718,2021419.011513568,24040249.999999996
7,7,2013,28962928.33188739,1168527.772750736,496797.8915625,16024983.183867842
7,7,2014,0.0,1168527.65314175,2021437.4343675647,24074424.93720936
7,7,2015,0.0,1168528.280260832,496798.24730902776,27796109.09965971
7,7,2016,9671978.020833332,1171729.941315293,2041923.3465240707,24028879.629629627
7,7,2017,33804318.19811404,1168531.9787054,496336.8440625,24054342.59259259
7,7,2018,24130011.953279074,1168527.6231032242,1915841.1262509134,23261623.155006845
7,7,2019,14495406.020833332,1168531.1388396558,626736.4453125,25600605.889340978
7,7,2020,24131155.739420246,1171732.6858610024,1917725.2932401819,32068421.34268702
7,7,2021,48348871.64255236,1168528.0816590153,661490.7465972222,24036842.59259259
8,8,2002,38651397.89634694,1165330.846646614,0.0,0.0
8,8,2003,33816752.24375,1168529.7793411855,0.0,16008333.333333332
8,8,2004,22609.81875,1171727.8723938402,2042260.1323179072,42119466.9077832
8,8,2005,28976730.572574537,1168530.8359050849,124926.44092013889,8000666.666666666
8,8,2006,43695939.65906361,1168530.2673911017,2044816.5620273307,12182892.20518688
8,8,2007,33804112.32660953,1168525.4099902622,124924.30644097223,19842865.981280044
8,8,2008,38627107.79948871,1171729.2269043848,1918536.0242510997,30917578.122928962
8,8,2009,9656927.975259757,1168528.6157397141,124927.86390625,25176722.22222222
8,8,2010,24130173.69902437,1168530.369715837,1920684.829395065,32036754.629629627
8,8,2011,24130802.767809186,1168530.3991557187,247988.41428819444,0.0
8,8,2012,9671978.020833332,1171731.5164010685,1923194.4055398088,32050634.259259254
8,8,2013,28977529.51833925,1168531.9313083526,372353.8429340278,40052780.63097263
8,8,2014,0.0,1168526.3406751328,1923800.3518056027,24477419.99294729
8,8,2015,24410350.270488426,1168526.142524849,372351.70845486113,24024829.58985168
8,8,2016,9671978.020833332,1171731.7408843185,1897868.341471784,24023773.139304023
8,8,2017,28993324.24375,1168530.3591747466,506491.2729513889,40049439.16354944
8,8,2018,57953605.66537259,1168529.134053931,1896275.8208160151,16016666.666666664
8,8,2019,38929250.963472225,1168526.5683826865,506494.8304166667,16008333.333333332
8,8,2020,33800019.606855184,1171730.185756762,2020804.4927678136,32039692.56687688
8,8,2021,27193825.131038982,1168529.5744599176,506501.9453472222,10216666.666666666
9,9,2002,14495406.020833332,1165329.49916097,0.0,16017823.60373498
9,9,2003,19307259.88930105,1168531.5851607611,0.0,8011430.944276741
9,9,2004,0.0,1171733.3756591664,2044799.7896970753,35415742.82950832
9,9,2005,0.0,1168525.7480761565,0.0,24039259.259259257
9,9,2006,24133112.197569024,1168531.259647059,2029091.0178892447,16016666.666666664
9,9,2007,14472796.202083332,1168529.9908844072,0.0,16045095.37722907
9,9,2008,9694587.839583334,1171730.2481496308,2044801.053849072,19823868.485250145
9,9,2009,57933146.2921908,1168525.8510077687,0.0,36235482.12022121
9,9,2010,24144774.222916666,1168527.098586024,1923393.3373453661,24032833.855384775
9,9,2011,14518015.839583334,1168529.1493057013,264750.1234375,16035988.09483633
9,9,2012,28968202.222916666,1171732.7942673445,1895014.4435236081,32062541.192823082
9,9,2013,9671978.020833334,1168530.638688581,464425.22839616344,32036411.197321054
9,9,2014,28964449.24493316,1168528.8257725216,1836963.8302104485,36994471.76883432
9,9,2015,9671978.020833332,1168529.7139707552,464429.8831389896,3065184.731797287
9,9,2016,9671978.020833332,1171730.5576919883,1824542.50738992,32034977.25897081
9,9,2017,48294044.15595022,1168530.2545694024,495170.3914548982,16033333.333333332
9,9,2018,9674490.222916666,1168528.2613278904,1671444.0878569516,24054703.7037037
9,9,2019,9671978.020833332,1168531.5333236207,618284.1898193167,24028518.518518515
9,9,2020,24128180.40253681,1171733.8443259734,1794316.4132241947,40101282.61286335
9,9,2021,9671978.020833332,1168532.0006076095,648037.6753209697,8008333.333333332
10,10,2002,24130802.767809186,1165334.743391989,0.0,32047546.29629629
10,10,2003,33816752.24375,1168525.9775756823,0.0,8015615.266633639
10,10,2004,28967820.29504917,1171731.3095128357,2042257.9949202018,48126892.294983245
10,10,2005,24167384.041666668,1168530.54219237,0.0,36567308.14584168
10,10,2006,43471082.176379725,1168529.0042046437,2044819.1927333474,11513675.925925924
10,10,2007,2512.202083333333,1168530.9880093732,0.0,0.0
10,10,2008,0.0,1171725.1243634971,2047372.3118499955,24052386.608087674
10,10,2009,9671978.020833332,1168529.57388204,0.0,16013559.639288628
10,10,2010,28976932.431800175,1168526.6302529823,2048374.3331780192,16035343.573769735
10,10,2011,19304613.589599144,1168530.9843825866,0.0,16019796.296296295
10,10,2012,9671978.020833332,1171731.038809018,2047393.0655147666,8012004.629629629
10,10,2013,33797695.48668355,1168529.614613032,0.0,16013050.925925924
10,10,2014,14475308.404166667,1168529.1321422309,2044821.687513161,32056518.518518515
10,10,2015,14518015.839583334,1168526.5437790519,0.0,32069928.129040606
10,10,2016,14495406.020833332,1171732.3531473144,1922511.2534342064,24024999.999999996
10,10,2017,24144774.222916666,1168527.5848253635,258282.2958159722,24018416.666666664
10,10,2018,19329984.569000162,1168530.7130960585,1920871.348651553,32039634.74111731
10,10,2019,9671978.020833332,1168531.5794501777,391659.13975694444,11091624.999999998
10,10,2020,43449131.9906663,1171733.558379708,1919247.185555902,28982597.22222222
10,10,2021,43549921.513275936,1168529.9893561797,391651.31333333335,31734782.407407403
11,11,2002,9671978.020833332,1165334.7462092668,0.0,8008333.333333332
11,11,2003,48293527.61671552,1168529.6866636865,0.0,24024999.999999996
11,11,2004,2512.202083333333,1171729.713141012,1921089.164231336,43185534.58491816
11,11,2005,24129724.29575047,1168528.4834402162,257237.46826388888,32506389.0000345
11,11,2006,14495406.020833332,1168530.4723810507,1894980.0408817546,22045297.94216481
11,11,2007,0.0,1168529.0601286711,257258.1291380701,37676235.63512625
11,11,2008,38624615.04583721,1171733.3079412682,1920671.3053162089,31223099.02419233
11,11,2009,28993324.243750002,1168528.2376841474,124516.648495709,24057574.07407407
11,11,2010,33801132.30871426,1168526.191294152,1994840.4655902972,24016666.666666664
11,11,2011,19321346.222916666,1168530.9447482936,415488.848495709,32042564.814814813
11,11,2012,24132075.631864972,1171730.850759726,2013836.3028244397,8017587.962962962
11,11,2013,33785675.46703359,1168527.9983237945,375573.37658598676,40093216.761524215
11,11,2014,28990812.041666668,1168526.7178541992,1987663.7372934397,21410522.161459874
11,11,2015,53121553.99878253,1168528.0407820693,649485.0869521595,18675361.11111111
11,11,2016,19329355.26677669,1171734.0334975913,1868832.9781595431,24050497.48687838
11,11,2017,33839362.0625,1168524.0186081666,645430.0855804699,8005860.691991158
11,11,2018,24167384.041666668,1168530.2336436065,1875431.3026424374,24727802.941444512
11,11,2019,24167384.041666668,1168533.1912204085,626823.1692389913,32039439.81481481
11,11,2020,38603396.12652682,1171729.4728340548,1996465.2791152783,32057652.777777776
11,11,2021,21177497.897530094,1168529.228546849,626867.7547331178,24049858.978182506
12,12,2002,19343956.041666668,1165328.2220863136,0.0,24024999.999999996
12,12,2003,14495406.020833332,1168531.5996355724,0.0,8018650.659961152
12,12,2004,33816752.24375,1171728.7871888513,2042263.115569647,32546321.531482473
12,12,2005,53085792.13039683,1168529.0244757244,137144.55541666667,24061072.834657636
12,12,2006,33823567.14715529,1168528.7344734098,2034071.3371798943,24036563.19896344
12,12,2007,38625221.875453636,1168529.0241772858,386481.96053819446,24039167.338459548
12,12,2008,29015934.0625,1171730.2920748661,2031512.231188874,24041467.087058272
12,12,2009,9649368.202083332,1168526.3001157783,522008.8641900654,16041240.740740739
12,12,2010,38647011.61008702,1168530.9266159611,1894426.404073738,24074999.999999996
12,12,2011,48275374.150937445,1168530.3313457828,522029.8532352043,16030352.37024244
12,12,2012,48279601.08773854,1171731.7300556968,1868556.748684969,16012481.48148148
12,12,2013,48296039.818798855,1168530.640003808,646560.3482699265,16027006.03967148
12,12,2014,43476130.0710187,1168531.2049326233,1879467.1303694826,24035425.92592592
12,12,2015,19343956.041666668,1168526.5319858487,782856.803964371,17554672.0658099
12,12,2016,43435658.49971315,1171732.051384152,1870105.2201591623,22530307.618809927
12,12,2017,43431712.76007865,1168529.197631571,774711.2757178432,7999999.999999999
12,12,2018,9674490.222916666,1168529.3228994226,1873132.2380178021,7999999.999999999
12,12,2019,38602612.05213149,1168530.1904136338,773486.4404227043,32080152.39662714
12,12,2020,53087208.69247532,1171729.9038660375,1741095.0192846702,17705099.63667373
12,12,2021,52676968.549631506,1168528.9775643526,659950.1673871233,16030986.11111111
13,13,2002,38624578.08170931,1165334.7689134204,0.0,24024999.999999996
13,13,2003,28993324.24375,1168528.3798209252,0.0,8008333.333333332
13,13,2004,57931471.44255694,1171727.22178917,2038457.2454385406,40288065.123204626
13,13,2005,43474644.18482682,1168531.8100760358,0.0,27140444.44444444
13,13,2006,38606800.040159054,1168532.3263149743,1938010.1870645552,19265134.259259257
13,13,2007,9671978.020833332,1168529.7384890164,258854.3362326389,17683333.333333332
13,13,2008,53081364.28292854,1171730.332029492,2024742.3025776371,24074791.666666664
13,13,2009,9674490.222916666,1168528.2837279513,258851.84600694446,24125970.50300999
13,13,2010,9671978.020833332,1168529.32173959,2019541.9981231163,24054395.42166776
13,13,2011,33816752.24375,1168527.8236896894,253170.83237454624,8004721.228002533
13,13,2012,22609.81875,1171727.6913223553,1892504.2213211032,34226972.7071224
13,13,2013,38640180.24375,1168526.6144981396,388084.1455689907,24031631.640675753
13,13,2014,9694587.839583334,1168531.0206952381,1896442.062615212,16033407.407407407
13,13,2015,24131129.362303253,1168530.4725444298,527944.8257252406,16702268.640822604
13,13,2016,28952769.54204731,1171732.5677011667,1896261.520175533,23789406.936320644
13,13,2017,38626057.76632056,1168527.4922373919,653435.2222222222,16036445.116237326
13,13,2018,19343956.041666668,1168529.2300850034,1868445.1994512314,24018864.359194364
13,13,2019,0.0,1168530.229114876,915367.0243363518,8008333.333333332
13,13,2020,9649368.202083332,1171731.1915263361,1865908.0841767166,16038554.566838989
13,13,2021,9694587.839583334,1168529.2691279033,915374.8507599629,16037273.148148146
14,14,2002,53082937.02385496,1165329.227741983,0.0,24042962.962962963
14,14,2003,9671978.020833332,1168529.3650952138,0.0,29389862.39920183
14,14,2004,33799041.959400535,1171729.5233992643,2044799.3789699902,26693083.333333332
14,14,2005,9674490.222916666,1168530.6996653369,0.0,16030336.618031077
14,14,2006,24372114.592319738,1168529.2495363797,2044808.814715298,24053157.51946458
14,14,2007,28978861.512791865,1168531.8541580262,0.0,8509064.715178782
14,14,2008,19305551.592150975,1171730.8838806227,2042661.6547678148,23267208.333333332
14,14,2009,38687912.083333336,1168530.7141421987,134129.95934027777,32816472.22222222
14,14,2010,24128750.208874118,1168526.249543112,2022038.0910745345,16020027.777777776
14,14,2011,33797695.48668355,1168530.4746544098,134134.22829861112,24024999.999999996
14,14,2012,33841874.264583334,1171732.7833887336,2061169.3153742568,48049999.99999999
14,14,2013,14495406.020833332,1168528.792696429,227537.61364583333,24072185.3720642
14,14,2014,24167384.041666668,1168525.661725192,2060436.6226234972,32069324.06522995
