run,random_seed,year,subassembly,action,materials_cost,total_labor_cost,equipment_cost,total_cost
1,1,2002,array cable,repair,25000000,0,48234280.0,73234280.0
1,1,2002,blade,delay,0,0,1359.3884583333331,1359.3884583333331
1,1,2002,blade,repair,31200,0,8004.25,39204.25
1,1,2002,converter,delay,0,0,5437.702060185185,5437.702060185185
1,1,2002,converter,repair,54080,0,10405.525,64485.525
1,1,2002,drivetrain,delay,0,0,4090109.291306713,4090109.291306713
1,1,2002,drivetrain,repair,426400,0,3623479.1333333333,4049879.1333333333
1,1,2002,generator,delay,0,0,1359.4625717592592,1359.4625717592592
1,1,2002,generator,repair,8320,0,1867.658333333333,10187.658333333333
1,1,2002,pitch_system,delay,0,0,28914.426707175924,28914.426707175924
1,1,2002,pitch_system,repair,193378,0,66168.46666666666,259546.46666666667
1,1,2002,yaw_system,delay,0,0,5437.5908900462955,5437.5908900462955
1,1,2002,yaw_system,repair,28600,0,10272.120833333332,38872.120833333334
1,1,2003,array cable,repair,30000000,0,57881136.0,87881136.0
1,1,2003,blade,delay,0,0,74399.05906944444,74399.05906944444
1,1,2003,blade,maintenance,61360,0,62966.76666666666,124326.76666666666
1,1,2003,blade,repair,5200,0,1334.0416666666665,6534.041666666666
1,1,2003,converter,delay,0,0,50231.41200925926,50231.41200925926
1,1,2003,converter,maintenance,60320,0,30949.766666666663,91269.76666666666
1,1,2003,converter,repair,45760,0,8804.675,54564.675
1,1,2003,drivetrain,delay,0,0,2870972.264824074,2870972.264824074
1,1,2003,drivetrain,maintenance,228800,0,73372.29166666666,302172.2916666666
1,1,2003,drivetrain,repair,551200,0,4827748.066666666,5378948.066666666
1,1,2003,generator,delay,0,0,574122.5394895833,574122.5394895833
1,1,2003,generator,maintenance,177783,0,60832.29999999999,238615.30000000002
1,1,2003,generator,repair,245440,0,1622411.9000000001,1867851.9000000001
1,1,2003,pitch_system,delay,0,0,114340.37773958332,114340.37773958332
1,1,2003,pitch_system,maintenance,120640,0,46955.45035648148,167595.45035648148
1,1,2003,pitch_system,repair,162188,0,55496.13333333333,217684.13333333336
