run,random_seed,year,operations_management_administration,insurance,annual_leases_fees,operating_facilities,environmental_health_safety_monitoring,onshore_electrical_maintenance,labor
1,1,2002,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2003,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2004,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
1,1,2005,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2006,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2007,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2008,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
1,1,2009,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2010,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2011,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2012,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
1,1,2013,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2014,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2015,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2016,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
1,1,2017,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2018,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2019,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
1,1,2020,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
1,1,2021,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2002,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2003,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2004,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
2,2,2005,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2006,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2007,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2008,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
2,2,2009,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2010,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2011,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2012,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
2,2,2013,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2014,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2015,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2016,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
2,2,2017,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2018,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2019,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
2,2,2020,15883397.260273973,12574356.16438356,1800118.3561643835,1125073.9726027397,0.0,0.0,3309041.0958904107
2,2,2021,15840000.0,12540000.0,1795199.9999999998,1122000.0,0.0,0.0,3300000.0
