run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel,Diving Support Vessel,Heavy Lift Vessel
1,1,2002,24167384.041666668,1165330.8536648052,0.0,18344820.781758685
1,1,2003,28980943.388831705,1168533.9434734732,0.0,24027934.76437345
1,1,2004,14495406.020833332,1171725.4574743977,1741369.1027831547,24037165.6779501
1,1,2005,24167384.041666668,1168529.0669522223,0.0,16034986.111111108
1,1,2006,29015934.0625,1168526.4609902143,1743810.7554079744,24044828.7037037
1,1,2007,9671978.020833332,1168531.094550134,124307.44196180555,24043099.336167
1,1,2008,24129301.2011325,1171729.7074202858,1742638.0276851647,25146165.511629082
1,1,2009,24147286.425,1168525.984669183,124320.60458333333,19441666.666666664
1,1,2010,33789836.78631109,1168529.4592216925,1739779.6194501582,12629407.407407405
1,1,2011,38645938.21516485,1168530.0561064295,124310.99942708333,16008699.074074073
1,1,2012,19346468.243750002,1171728.1579778614,1868062.4798621417,25238788.20971733
1,1,2013,19343956.041666668,1168526.316311824,124313.48965277777,24072540.393427245
1,1,2014,0.0,1168529.007368063,1865331.0272470303,16016666.666666664
1,1,2015,33839362.0625,1168531.9984399977,124307.08621527778,16027520.162566097
1,1,2016,33839362.0625,1171728.9168265336,1848398.529084453,32888346.113705732
1,1,2017,0.0,1168533.5163733854,259750.46173611112,24038972.22222222
1,1,2018,48259490.07869082,1168530.5360544112,1842504.4406196203,32068165.393427245
1,1,2019,38626075.52186431,1168526.3161760487,259757.57666666666,8008333.333333332
1,1,2020,33816752.24375,1171728.123219584,1968081.2015908298,8002197.545251927
1,1,2021,15992092.28201389,1168530.7105073158,523793.71682291664,16036814.814814813
2,2,2002,0.0,1165329.6239059106,0.0,10518675.71635621
2,2,2003,0.0,1168527.204834403,0.0,21533753.248083252
2,2,2004,28990812.041666668,1171733.7779167031,1740072.3335062694,32025620.370370366
2,2,2005,38613817.24402343,1168528.3618504687,0.0,40091700.052322105
2,2,2006,19304801.75503253,1168528.989629294,1874902.8373492733,16041304.124092491
2,2,2007,14495406.020833332,1168530.8572126266,0.0,8025000.0
2,2,2008,9671978.020833332,1171729.4292060242,1877477.8710842363,24707724.590272594
2,2,2009,28977150.368113056,1168528.9049039858,126301.75699652778,8023763.888888888
2,2,2010,9671978.020833332,1168528.2651813268,1877472.1522167947,0.0
2,2,2011,28993324.24375,1168528.2046692488,124101.82046875,48099537.9806585
2,2,2012,29196166.9031986,1171730.873731886,1885290.6912633795,32384569.66843638
2,2,2013,33824991.211190715,1168528.345772651,124096.84001736112,16016666.666666664
2,2,2014,19305227.8792403,1168529.453760885,1753612.5919180731,8008333.333333332
2,2,2015,43424824.59200843,1168529.1403833465,274776.8654433989,40074207.363199934
2,2,2016,33803133.41959895,1171730.27468099,1721260.7672593687,16011847.22222222
2,2,2017,67585384.44760823,1168528.957693673,522417.35962742666,24050041.666666664
2,2,2018,9674490.222916666,1168527.4992726059,1729586.1768158139,24049416.666666664
2,2,2019,0.0,1168528.6615645597,522403.9688347189,8008333.333333332
2,2,2020,29210222.188953705,1171732.47339285,1743398.8273769203,24031772.367304083
2,2,2021,20097496.513342418,1168526.5996863386,522435.2745291633,16034990.740740739
