run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2002,21387360.0,2000000.0,68993432.75190967,0,25630672,118011464.75190967
1,1,2003,21387360.0,2000000.0,91959490.48655373,0,31496882,146843732.48655373
1,1,2004,21445955.506849315,2000000.0,49490313.43702239,0,21611786,94548054.9438717
1,1,2005,21387360.0,2000000.0,60881085.5076944,0,21131615,105400060.5076944
1,1,2006,21387360.0,2000000.0,36626893.67149277,0,11505711,71519964.67149277
1,1,2007,21387360.0,2000000.0,48258612.7393736,0,11547094,83193066.7393736
1,1,2008,21445955.506849315,2000000.0,51196657.8700309,0,11614886,86257499.37688023
1,1,2009,21387360.0,2000000.0,35674323.3780516,0,11075169,70136852.37805161
1,1,2010,21387360.0,2000000.0,56759862.014779985,0,31655542,111802764.01477998
1,1,2011,21387360.0,2000000.0,43563808.58940963,0,11111577,78062745.58940962
1,1,2012,21445955.506849315,2000000.0,43734334.06254756,0,1792841,68973130.56939688
1,1,2013,21387360.0,2000000.0,41958533.1376968,0,16316671,81662564.1376968
1,1,2014,21387360.0,2000000.0,56213323.99112341,0,21531915,101132598.99112341
1,1,2015,21387360.0,2000000.0,49614511.97452387,0,16252730,89254601.97452387
1,1,2016,21445955.506849315,2000000.0,67550172.88612062,0,16809943,107806071.39296994
1,1,2017,21387360.0,2000000.0,47289022.16432901,0,11526463,82202845.164329
1,1,2018,21387360.0,2000000.0,80498913.56342931,0,26540764,130427037.56342931
1,1,2019,21387360.0,2000000.0,64537293.86913349,0,26356726,114281379.86913349
1,1,2020,21445955.506849315,2000000.0,69029886.37493162,0,16542391,109018232.88178094
1,1,2021,21387360.0,2000000.0,77526574.87143597,0,36523949,137437883.87143597
2,2,2002,21387360.0,2000000.0,36077211.66044086,0,15531664,74996235.66044086
2,2,2003,21387360.0,2000000.0,22474181.974583,0,1210896,47072437.974583
2,2,2004,21445955.506849315,2000000.0,69074902.48452,0,21610305,114131162.99136932
2,2,2005,21387360.0,2000000.0,75048806.21893369,0,21644513,120080679.21893369
2,2,2006,21387360.0,2000000.0,27453508.075334053,0,1685873,52526741.07533406
2,2,2007,21387360.0,2000000.0,18865506.570049934,0,6069463,48322329.570049934
2,2,2008,21445955.506849315,2000000.0,46529342.55335092,0,11613832,81589130.06020024
2,2,2009,21387360.0,2000000.0,33309670.185203206,0,16093324,72790354.18520321
2,2,2010,21387360.0,2000000.0,20765645.66058612,0,6374264,50527269.66058612
2,2,2011,21387360.0,2000000.0,59790081.23321378,0,6448390,89625831.23321378
2,2,2012,21445955.506849315,2000000.0,82637112.73949726,0,21691342,127774410.24634658
2,2,2013,21387360.0,2000000.0,50221699.162435174,0,26378541,99987600.16243517
2,2,2014,21387360.0,2000000.0,38372279.901016556,0,11498925,73258564.90101656
2,2,2015,21387360.0,2000000.0,40836962.74662932,0,11559606,75783928.74662933
2,2,2016,21445955.506849315,2000000.0,70477783.76973705,0,21598693,115522432.27658637
2,2,2017,21387360.0,2000000.0,99600112.81386684,0,36429792,159417264.81386685
2,2,2018,21387360.0,2000000.0,28641119.91806937,0,11501896,63530375.91806937
2,2,2019,21387360.0,2000000.0,51558018.827239074,0,21174904,96120282.82723907
2,2,2020,21445955.506849315,2000000.0,52859286.34734547,0,16373005,92678246.85419479
2,2,2021,21387360.0,2000000.0,45581192.19166975,0,11468533,80437085.19166975
