run,random_seed,year,operations_management_administration,insurance,annual_leases_fees,operating_facilities,environmental_health_safety_monitoring,onshore_electrical_maintenance,labor
1,1,2002,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2003,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2004,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
1,1,2005,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2006,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2007,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2008,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
1,1,2009,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2010,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2011,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2012,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
1,1,2013,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2014,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2015,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2016,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
1,1,2017,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2018,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2019,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
1,1,2020,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
1,1,2021,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2002,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2003,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2004,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
2,2,2005,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2006,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2007,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2008,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
2,2,2009,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2010,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2011,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2012,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
2,2,2013,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2014,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2015,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2016,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
2,2,2017,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2018,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2019,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
2,2,2020,8952460.273972603,7087364.383561644,1014612.1643835616,634132.602739726,0.0,0.0,1865095.8904109588
2,2,2021,8928000.0,7068000.0,1011840.0,632400.0,0.0,0.0,1860000.0
