run,random_seed,year,subassembly,action,materials_cost,total_labor_cost,equipment_cost,total_cost
1,1,2002,array cable,repair,15000000,0,24117140.0,39117140.0
1,1,2002,blade,delay,0,0,1359.3884583333331,1359.3884583333331
1,1,2002,blade,repair,30875,0,6670.208333333334,37545.208333333336
1,1,2002,converter,delay,0,0,4078.3136018518517,4078.3136018518517
1,1,2002,converter,repair,59280,0,9605.099999999999,68885.1
1,1,2002,drivetrain,delay,0,0,3083873.291365741,3083873.291365741
1,1,2002,drivetrain,repair,506350,0,3623479.1333333333,4129829.1333333333
1,1,2002,generator,delay,0,0,1359.4255150462961,1359.4255150462961
1,1,2002,generator,repair,9880,0,1867.6583333333333,11747.658333333333
1,1,2002,pitch_system,delay,0,0,17856.184765046295,17856.184765046295
1,1,2002,pitch_system,repair,225944,0,65101.23333333332,291045.23333333334
1,1,2002,yaw_system,delay,0,0,1359.4255150462961,1359.4255150462961
1,1,2002,yaw_system,repair,30870,0,9338.291666666666,40208.291666666664
1,1,2003,array cable,repair,25000000,0,43410852.0,68410852.0
1,1,2003,blade,delay,0,0,67929.43872337963,67929.43872337963
1,1,2003,blade,maintenance,67925,0,58851.47046527777,126776.47046527777
1,1,2003,blade,repair,6175,0,1334.0416666666667,7509.041666666667
1,1,2003,converter,delay,0,0,42767.930621527776,42767.930621527776
1,1,2003,converter,maintenance,67925,0,29348.91666666666,97273.91666666666
1,1,2003,converter,repair,54340,0,8804.675,63144.675
1,1,2003,drivetrain,delay,0,0,470618.358556713,470618.358556713
1,1,2003,drivetrain,maintenance,261820,0,70704.20833333333,332524.2083333333
1,1,2003,drivetrain,repair,494000,0,3621344.6666666665,4115344.6666666665
1,1,2003,generator,delay,0,0,771197.0336550926,771197.0336550926
1,1,2003,generator,maintenance,200016,0,57630.59999999999,257646.6
1,1,2003,generator,repair,291460,0,1622411.9,1913871.9
1,1,2003,pitch_system,delay,0,0,146502.3806574074,146502.3806574074
1,1,2003,pitch_system,maintenance,135850,0,44023.375,179873.375
1,1,2003,pitch_system,repair,274096,0,78975.26666666666,353071.26666666666
1,1,2003,yaw_system,delay,0,0,52256.042578703695,52256.042578703695
1,1,2003,yaw_system,maintenance,101860,0,36686.145833333336,138546.14583333334
1,1,2003,yaw_system,repair,24696,0,7470.633333333333,32166.63333333333
1,1,2004,array cable,delay,0,0,948202.5261805556,948202.5261805556
1,1,2004,array cable,maintenance,235000,0,722307.75,957307.75
1,1,2004,array cable,repair,10000000,0,14470284.0,24470284.0
1,1,2004,blade,delay,0,0,92283.03636921295,92283.03636921295
1,1,2004,blade,maintenance,77805,0,67082.06286805555,144887.06286805557
1,1,2004,blade,repair,49400,0,10672.333333333332,60072.33333333333
1,1,2004,converter,delay,0,0,45562.26617592592,45562.26617592592
1,1,2004,converter,maintenance,77805,0,33617.84999999999,111422.84999999999
1,1,2004,converter,repair,34580,0,5602.974999999999,40182.975
1,1,2004,drivetrain,delay,0,0,4938369.281099537,4938369.281099537
1,1,2004,drivetrain,maintenance,281580,0,76911.46715162037,358491.46715162037
1,1,2004,drivetrain,repair,382850,0,3602134.466666667,3984984.466666667
1,1,2004,export cable,delay,0,0,16648.9375,16648.9375
1,1,2004,export cable,maintenance,10000,0,15368.25,25368.25
1,1,2004,generator,delay,0,0,75785.01719097221,75785.01719097221
1,1,2004,generator,maintenance,225944,0,65101.23333333332,291045.23333333334
1,1,2004,generator,repair,106210,0,803735.3166666667,909945.3166666667
1,1,2004,pitch_system,delay,0,0,132484.64139120368,132484.64139120368
1,1,2004,pitch_system,maintenance,155610,0,50426.774999999994,206036.77500000002
1,1,2004,pitch_system,repair,233352,0,67235.7,300587.7
1,1,2004,yaw_system,delay,0,0,63181.547374999995,63181.547374999995
1,1,2004,yaw_system,maintenance,116676,0,42022.3125,158698.3125
1,1,2004,yaw_system,repair,46305,0,14007.4375,60312.4375
1,1,2005,array cable,delay,0,0,21346.570399305558,21346.570399305558
1,1,2005,array cable,maintenance,5000,0,15368.25,20368.25
1,1,2005,array cable,repair,20000000,0,33763996.0,53763996.0
1,1,2005,blade,delay,0,0,79401.56709259258,79401.56709259258
1,1,2005,blade,maintenance,72865,0,62966.76666666666,135831.76666666666
1,1,2005,blade,repair,18525,0,4002.125,22527.125
1,1,2005,converter,delay,0,0,47545.09677314814,47545.09677314814
