run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2002,41673900.0,2000000.0,18845645.56191819,0,6031485,68551030.5619182
1,1,2003,41673900.0,2000000.0,49346636.68061826,0,12358374,105378910.68061826
1,1,2004,41788075.06849315,2000000.0,55871715.13938677,0,28215752,127875542.20787993
1,1,2005,41673900.0,2000000.0,37086494.777526215,0,12492075,93252469.77752621
1,1,2006,41673900.0,2000000.0,38088868.93339749,0,12704982,94467750.93339749
1,1,2007,41673900.0,2000000.0,39992571.10478517,0,12612103,96278574.10478517
1,1,2008,41788075.06849315,2000000.0,46160082.9359353,0,12923260,102871418.00442845
1,1,2009,41673900.0,2000000.0,27255912.343559872,0,7475736,78405548.34355988
1,1,2010,41673900.0,2000000.0,34771626.25608329,0,17404418,95849944.25608328
1,1,2011,41673900.0,2000000.0,60139512.83787083,0,7873553,111686965.83787084
1,1,2012,41788075.06849315,2000000.0,37861154.576033756,0,7881343,89530572.6445269
1,1,2013,41673900.0,2000000.0,34634358.04206323,0,12050645,90358903.04206324
1,1,2014,41673900.0,2000000.0,28470682.61425583,0,7770060,79914642.61425583
1,1,2015,41673900.0,2000000.0,62272956.91076367,0,17844291,123791147.91076368
1,1,2016,41788075.06849315,2000000.0,74604882.03639182,0,23309239,141702196.10488498
1,1,2017,41673900.0,2000000.0,54602146.60240615,0,8155427,106431473.60240614
1,1,2018,41673900.0,2000000.0,56967074.34282907,0,22092449,122733423.34282908
1,1,2019,41673900.0,2000000.0,22437808.821009494,0,17244786,83356494.82100949
1,1,2020,41788075.06849315,2000000.0,84619602.11220299,0,37761167,166168844.18069613
1,1,2021,41673900.0,2000000.0,65835822.428969696,0,32577251,142086973.42896968
2,2,2002,41673900.0,2000000.0,65383832.12218334,0,16908027,125965759.12218334
2,2,2003,41673900.0,2000000.0,23662479.024009693,0,2361286,69697665.02400969
2,2,2004,41788075.06849315,2000000.0,46775924.92933949,0,18505583,109069582.99783264
2,2,2005,41673900.0,2000000.0,64809145.497861326,0,22856585,131339630.49786133
2,2,2006,41673900.0,2000000.0,34831432.38689244,0,3027716,81533048.38689244
2,2,2007,41673900.0,2000000.0,34793106.26614,0,17502782,95969788.26614
2,2,2008,41788075.06849315,2000000.0,54083311.92866621,0,13536667,111408053.99715936
