run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel,Diving Support Vessel,Heavy Lift Vessel
1,1,2002,33816752.24375,1165332.053283701,0.0,18717986.3855301
1,1,2003,57950099.548882276,1168531.655346289,0.0,32067859.26396287
1,1,2004,28957284.511240944,1171729.490202593,1769887.7995962158,24042702.56142947
1,1,2005,33798610.46919712,1168528.699183846,128924.67614583333,16018143.518518517
1,1,2006,24147286.425,1168522.0283781365,1893161.1436727438,40062752.395290464
1,1,2007,33824687.99364274,1168529.2948341244,128915.42673611111,24473070.913015705
1,1,2008,24126323.1121798,1171726.5672544865,1867332.5187469204,24507036.33128984
1,1,2009,9674490.222916666,1168534.8634225465,393157.18838541664,18231143.51851852
1,1,2010,14495406.020833332,1168527.2804340268,1990666.6607894842,23679023.148148146
1,1,2011,9671978.020833332,1168528.1327767284,393166.79354166664,22569606.481481478
1,1,2012,0.0,1171733.0937759816,2006663.122016535,33946367.30075726
1,1,2013,0.0,1168532.1681953713,393178.1774305556,31314382.5957306
1,1,2014,17008372.93013426,1168530.521495224,2000737.5800692453,18208333.333333332
1,1,2015,24408781.539854165,1168529.9525395925,393173.55272569443,16020142.946455808
1,1,2016,33801055.20046858,1171731.617398821,2026177.6918514143,39409685.71411855
1,1,2017,28979240.8492224,1168528.6787677659,527299.9546006945,41333599.852849595
1,1,2018,43434242.715643756,1168526.5210124333,2003948.6625727552,24066400.25009493
1,1,2019,48500127.904035345,1168534.1476835057,527304.9350520833,8008333.333333332
1,1,2020,9674490.222916666,1171729.1498375146,2007295.702670007,16025537.037037035
1,1,2021,19304435.27937122,1168527.6417166484,536260.4250466229,8010374.999999999
2,2,2002,24167384.041666668,1165332.4907291986,0.0,10511350.663278846
2,2,2003,0.0,1168528.9331933598,0.0,21542320.212325696
2,2,2004,9671978.020833332,1171729.7895407162,1998552.7714301592,33214507.929263245
2,2,2005,33802572.06242797,1168529.753408216,0.0,40058310.42571267
2,2,2006,9671978.020833332,1168532.1440057135,1895028.0756455304,32043109.01317416
2,2,2007,19343956.041666668,1168529.4170539705,0.0,8016666.666666667
2,2,2008,9671978.020833332,1171731.6417499676,1901660.8991607046,24063622.570786413
2,2,2009,24127973.14126808,1168527.717807463,0.0,24048278.546578594
2,2,2010,9671978.020833332,1168530.0713840255,1901277.8004808223,0.0
2,2,2011,9649368.202083332,1168528.4154582263,123958.09887152778,40019321.46173285
2,2,2012,24148855.183972657,1171732.0598015191,1901258.3832600035,32067782.407407403
2,2,2013,24169896.243750002,1168525.0760775036,123964.50230902777,16033773.422567138
2,2,2014,19343956.041666668,1168531.7474485876,1879085.8722033708,24054574.07407407
2,2,2015,0.0,1168530.2175474996,264856.0635595475,24023641.349986766
2,2,2016,33777501.2355394,1171735.2221945983,1874226.841863462,24592421.48317418
2,2,2017,38889405.56379445,1168527.4573848613,264852.15034774196,32065425.92592592
2,2,2018,19343956.041666668,1168527.5544316743,1886158.1675560048,24049731.04181421
2,2,2019,24144774.222916666,1168526.6107189949,558681.4964757268,24051847.22222222
2,2,2020,24128757.40751641,1171727.515464715,1709401.9055318488,24033268.518518515
2,2,2021,39885182.93487963,1168531.9537733055,408667.7542902306,24041666.666666664
