run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel,Diving Support Vessel,Heavy Lift Vessel
1,1,2002,24167384.041666668,1165330.2379413832,0.0,18717496.054079838
1,1,2003,43474401.94104026,1168531.8611039896,0.0,24027623.289196644
1,1,2004,14495406.020833332,1171728.0976999388,1767107.3900898,24037973.591571834
1,1,2005,33802614.281683885,1168529.110816197,128924.32039930555,16020513.888888886
1,1,2006,33816752.24375,1168522.8319197444,1744007.811420936,24063513.888888888
1,1,2007,24150186.607755017,1168527.071793331,128915.42673611111,24027078.759097967
1,1,2008,14495406.020833332,1171728.241052051,1734120.6123634218,32076896.692890983
1,1,2009,24144774.222916666,1168528.395264865,376815.97163194447,12283333.333333332
1,1,2010,28974573.649956007,1168527.7380080873,1731712.5460547374,27810410.00104093
1,1,2011,19343956.041666668,1168527.708108416,251921.54789930556,24041666.666666664
1,1,2012,0.0,1171733.6734574777,1981696.5253678323,45729208.8886599
1,1,2013,9671978.020833332,1168534.0526541295,251915.14446180555,27741527.350722693
1,1,2014,14495406.020833332,1168529.3796923507,1981802.3411465073,16008333.333333332
1,1,2015,38662790.0625,1168530.4031492153,251936.48925347222,32070476.851851847
1,1,2016,24167384.041666668,1171728.8860866667,2096757.1995806536,46486842.59259259
1,1,2017,9671978.020833332,1168530.5778505383,389208.4019270833,33717582.89487993
1,1,2018,43472696.74851891,1168529.546223684,2096782.617519428,16049767.796337957
1,1,2019,48297444.76172481,1168525.9088320949,389201.9984895833,16042046.296296295
1,1,2020,35761107.33350926,1171729.6892028635,1980806.4095186125,8008333.333333332
1,1,2021,28998984.35699761,1168527.954235219,541126.108111308,0.0
2,2,2002,24167384.041666668,1165332.1628565611,0.0,10744510.587474737
2,2,2003,0.0,1168527.7082427444,0.0,21292221.074386626
2,2,2004,14495406.020833332,1171728.8641643128,1892283.963279843,32706281.31350871
2,2,2005,28978695.86801953,1168531.999778617,0.0,39747700.31048227
2,2,2006,19548706.03857357,1168531.474468521,1895347.3295188327,32320165.75358351
2,2,2007,9671978.020833332,1168527.0430328432,0.0,8017550.925925925
2,2,2008,9671978.020833332,1171727.5932155377,1877844.1532000997,24059486.11111111
2,2,2009,24127928.026582185,1168526.7133768513,0.0,8578326.219843946
2,2,2010,9671978.020833332,1168532.7096102564,1869449.9903251852,0.0
2,2,2011,9649368.202083332,1168529.8989236606,125250.52600694445,39283151.11141473
2,2,2012,38607138.75470869,1171727.7026415288,1867890.8114077833,24862787.841606997
2,2,2013,24132028.872690342,1168527.7038846144,125245.18980902778,32048591.029258292
2,2,2014,19304536.781732213,1168528.1550058022,1863663.6705386906,16047791.666666664
2,2,2015,14495406.020833332,1168531.9082406964,276116.49403861107,24045801.275841974
2,2,2016,33778161.7755057,1171730.067774759,1742717.5724150857,16016666.666666664
2,2,2017,57948684.6929052,1168525.9295751126,400340.69131291664,32095296.296296295
2,2,2018,2512.202083333333,1168526.0702538663,1836456.861389379,16042702.032795912
2,2,2019,33778382.99201076,1168529.963137841,1094023.7394097222,21276037.983718727
2,2,2020,53081471.37163013,1171730.5878568436,1764753.8406475598,24048401.53192416
2,2,2021,10713475.595199073,1168529.645686167,538677.7903964135,8008333.333333332
