run,random_seed,year,operations_management_administration,insurance,annual_leases_fees,operating_facilities,environmental_health_safety_monitoring,onshore_electrical_maintenance,labor
1,1,2002,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2003,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2004,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
1,1,2005,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2006,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2007,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2008,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
1,1,2009,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2010,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2011,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2012,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
1,1,2013,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2014,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2015,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2016,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
1,1,2017,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2018,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2019,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
1,1,2020,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
1,1,2021,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2002,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2003,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2004,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
2,2,2005,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2006,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2007,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2008,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
2,2,2009,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2010,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2011,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2012,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
2,2,2013,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2014,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2015,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2016,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
2,2,2017,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2018,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2019,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
2,2,2020,19060076.712328766,15089227.397260273,2160142.0273972605,1350088.7671232873,0.0,0.0,3970849.315068493
2,2,2021,19008000.0,15048000.0,2154240.0000000005,1346399.9999999998,0.0,0.0,3960000.0
