run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2002,41831160.0,2000000.0,43677535.67709015,0,16228444,103737139.67709015
1,1,2003,41831160.0,2000000.0,54177412.09667863,0,17966423,115974995.09667863
1,1,2004,41945765.91780822,2000000.0,41445666.25904099,0,12914309,98305741.17684922
1,1,2005,41831160.0,2000000.0,41370899.21973,0,17341260,102543319.21972999
1,1,2006,41831160.0,2000000.0,55973099.98260189,0,17769166,117573425.98260188
1,1,2007,41831160.0,2000000.0,35007915.89351227,0,7633828,86472903.89351228
1,1,2008,41945765.91780822,2000000.0,52189834.44786703,0,13086762,109222362.36567524
1,1,2009,41831160.0,2000000.0,44881799.680919185,0,12330792,101043751.68091919
1,1,2010,41831160.0,2000000.0,49327553.27239034,0,32251849,125410562.27239034
1,1,2011,41831160.0,2000000.0,55947478.344772436,0,17278925,117057563.34477243
1,1,2012,41945765.91780822,2000000.0,47625047.091307335,0,17967564,109538377.00911555
1,1,2013,41831160.0,2000000.0,44709336.24105851,0,12621980,101162476.24105851
1,1,2014,41831160.0,2000000.0,19050526.701281756,0,2521662,65403348.701281756
1,1,2015,41831160.0,2000000.0,51159721.30972137,0,22561922,117552803.30972138
1,1,2016,41945765.91780822,2000000.0,69747835.62211671,0,23340198,137033799.53992492
1,1,2017,41831160.0,2000000.0,25467256.200331718,0,2884508,72182924.20033172
1,1,2018,41831160.0,2000000.0,83338690.4487921,0,33069927,160239777.4487921
1,1,2019,41831160.0,2000000.0,48062692.748040356,0,27088260,118982112.74804035
1,1,2020,41945765.91780822,2000000.0,44958759.11381234,0,12532575,101437100.03162056
1,1,2021,41831160.0,2000000.0,33721231.52415893,0,17524141,95076532.52415892
2,2,2002,41831160.0,2000000.0,11684005.34026212,0,1056450,56571615.34026212
2,2,2003,41831160.0,2000000.0,22702280.452917658,0,2440445,68973885.45291767
2,2,2004,41945765.91780822,2000000.0,63928238.52346001,0,22749170,130623174.44126824
2,2,2005,41831160.0,2000000.0,79874045.658196,0,23344074,147049279.658196
2,2,2006,41831160.0,2000000.0,38389537.70610359,0,12846057,95066754.7061036
2,2,2007,41831160.0,2000000.0,23688936.87804596,0,12212035,79732131.87804596
2,2,2008,41945765.91780822,2000000.0,37428909.91139619,0,7849727,89224402.82920441
2,2,2009,41831160.0,2000000.0,38295744.91890246,0,17134220,99261124.91890246
2,2,2010,41831160.0,2000000.0,12717978.438231455,0,7295514,63844652.43823145
2,2,2011,41831160.0,2000000.0,78385492.2495465,0,13381824,135598476.2495465
2,2,2012,41945765.91780822,2000000.0,64637758.136630245,0,18102227,126685751.05443847
2,2,2013,41831160.0,2000000.0,51134283.06364739,0,32340795,127306238.06364739
2,2,2014,41831160.0,2000000.0,30235703.25825259,0,12430664,86497527.25825259
2,2,2015,41831160.0,2000000.0,84942337.96103512,0,23261704,152035201.96103513
2,2,2016,41945765.91780822,2000000.0,52707971.68376152,0,27523500,124177237.60156974
2,2,2017,41831160.0,2000000.0,93326372.43159601,0,42523678,179681210.431596
2,2,2018,41831160.0,2000000.0,36622020.56567175,0,12691406,93144586.56567174
2,2,2019,41831160.0,2000000.0,9699265.963732611,0,2161956,55692381.963732615
2,2,2020,41945765.91780822,2000000.0,56157125.85702755,0,12843821,112946712.77483577
2,2,2021,41831160.0,2000000.0,37823449.12829866,0,17322121,98976730.12829867
