run,random_seed,year,windfarm
19,19,2011,2104644.417
19,19,2012,2122533.0
19,19,2013,2110655.619
19,19,2014,2109600.503
19,19,2015,2109172.024
19,19,2016,2122908.543
19,19,2017,2109910.494
19,19,2018,2108166.932
19,19,2019,2110877.564
19,19,2020,2123304.487
19,19,2021,2106806.711
20,20,2002,1237431.01
20,20,2003,1441975.109
20,20,2004,1836175.385
20,20,2005,2045309.627
20,20,2006,2101562.12
20,20,2007,2106690.47
20,20,2008,2114618.429
20,20,2009,2103383.2
20,20,2010,2106303.018
20,20,2011,2106739.368
20,20,2012,2119263.619
20,20,2013,2109384.364
20,20,2014,2107690.96
20,20,2015,2107235.711
20,20,2016,2122047.88
20,20,2017,2108026.594
20,20,2018,2104795.336
20,20,2019,2107553.077
20,20,2020,2118911.977
20,20,2021,2108871.956
21,21,2002,1237105.033
21,21,2003,1445098.05
21,21,2004,1835070.932
21,21,2005,2053631.132
21,21,2006,2100058.166
21,21,2007,2104771.698
21,21,2008,2120583.197
21,21,2009,2104059.01
21,21,2010,2106930.53
21,21,2011,2107945.559
21,21,2012,2118277.544
21,21,2013,2107267.138
21,21,2014,2108911.788
21,21,2015,2109096.164
21,21,2016,2123280.488
21,21,2017,2108023.99
21,21,2018,2108026.323
21,21,2019,2107468.122
21,21,2020,2115046.013
21,21,2021,2105141.926
22,22,2002,1239039.183
22,22,2003,1443450.091
22,22,2004,1834401.538
22,22,2005,2048833.878
22,22,2006,2101228.439
22,22,2007,2103618.399
22,22,2008,2116694.328
22,22,2009,2108221.367
22,22,2010,2099108.204
22,22,2011,2109011.044
22,22,2012,2120057.333
22,22,2013,2108677.516
22,22,2014,2103646.341
22,22,2015,2111354.195
22,22,2016,2120624.32
22,22,2017,2109318.217
22,22,2018,2108963.162
22,22,2019,2109505.53
22,22,2020,2115063.226
22,22,2021,2105655.199
23,23,2002,1238472.453
23,23,2003,1443907.043
23,23,2004,1833964.367
23,23,2005,2047625.746
23,23,2006,2103240.836
23,23,2007,2106671.454
23,23,2008,2118774.99
23,23,2009,2109351.591
23,23,2010,2102148.561
23,23,2011,2108119.453
23,23,2012,2118361.668
23,23,2013,2111646.776
23,23,2014,2108278.152
23,23,2015,2110591.098
23,23,2016,2122005.49
23,23,2017,2111268.467
23,23,2018,2111118.766
23,23,2019,2105624.376
23,23,2020,2121217.918
23,23,2021,2105399.166
24,24,2002,1238504.911
24,24,2003,1442969.15
24,24,2004,1830386.01
24,24,2005,2050409.131
24,24,2006,2105413.504
24,24,2007,2104166.335
24,24,2008,2111490.757
24,24,2009,2104228.459
24,24,2010,2107514.256
24,24,2011,2106649.82
24,24,2012,2121135.627
24,24,2013,2109713.442
24,24,2014,2106717.445
24,24,2015,2105175.199
24,24,2016,2121300.399
24,24,2017,2106841.127
24,24,2018,2108242.317
24,24,2019,2112051.026
24,24,2020,2122254.193
24,24,2021,2111429.48
25,25,2002,1240559.906
25,25,2003,1439232.859
25,25,2004,1838226.732
25,25,2005,2052317.365
25,25,2006,2100764.52
25,25,2007,2104741.17
25,25,2008,2120045.582
25,25,2009,2108383.386
25,25,2010,2106782.465
25,25,2011,2105844.494
25,25,2012,2120723.526
25,25,2013,2111167.382
25,25,2014,2109389.037
25,25,2015,2112153.663
25,25,2016,2115231.144
25,25,2017,2110796.669
25,25,2018,2108317.262
25,25,2019,2112438.488
25,25,2020,2118410.399
25,25,2021,2103564.395
26,26,2002,1239468.344
26,26,2003,1448174.878
26,26,2004,1833987.094
26,26,2005,2049929.299
26,26,2006,2105909.284
26,26,2007,2104319.401
26,26,2008,2117899.14
26,26,2009,2105299.814
26,26,2010,2102263.987
26,26,2011,2107689.015
26,26,2012,2120526.148
26,26,2013,2107968.893
26,26,2014,2109269.804
26,26,2015,2112484.99
26,26,2016,2119702.992
26,26,2017,2102868.407
26,26,2018,2105874.676
26,26,2019,2109749.242
26,26,2020,2120770.604
26,26,2021,2109128.414
27,27,2002,1238981.536
27,27,2003,1444661.072
27,27,2004,1836353.244
27,27,2005,2051306.491
27,27,2006,2102991.562
27,27,2007,2100390.083
27,27,2008,2114905.949
27,27,2009,2105449.157
27,27,2010,2107184.637
27,27,2011,2104626.06
27,27,2012,2116475.906
27,27,2013,2109261.059
27,27,2014,2109016.821
27,27,2015,2110567.25
27,27,2016,2122064.472
27,27,2017,2109992.162
27,27,2018,2100960.04
27,27,2019,2112117.293
27,27,2020,2122063.887
27,27,2021,2111632.685
28,28,2002,1237268.234
28,28,2003,1444864.43
28,28,2004,1835151.902
28,28,2005,2052571.449
28,28,2006,2105813.032
28,28,2007,2103358.748
28,28,2008,2120095.528
28,28,2009,2106686.186
28,28,2010,2105510.106
28,28,2011,2104531.475
28,28,2012,2120870.228
28,28,2013,2111206.355
28,28,2014,2108960.505
28,28,2015,2108217.148
28,28,2016,2120197.091
28,28,2017,2104966.915
28,28,2018,2110396.227
28,28,2019,2110599.563
28,28,2020,2121382.872
28,28,2021,2105172.428
29,29,2002,1237380.143
29,29,2003,1441813.855
29,29,2004,1832136.206
29,29,2005,2051319.009
29,29,2006,2101820.775
29,29,2007,2103892.35
29,29,2008,2119057.979
29,29,2009,2108054.863
29,29,2010,2106799.487
29,29,2011,2106439.469
29,29,2012,2121050.263
29,29,2013,2102477.386
29,29,2014,2105922.393
29,29,2015,2107428.095
29,29,2016,2123593.463
29,29,2017,2108468.127
29,29,2018,2105568.744
29,29,2019,2110577.079
29,29,2020,2121561.925
29,29,2021,2105362.832
30,30,2002,1237515.78
30,30,2003,1445646.078
30,30,2004,1835701.286
30,30,2005,2049721.398
30,30,2006,2104565.183
30,30,2007,2102512.508
30,30,2008,2116568.225
30,30,2009,2102189.211
30,30,2010,2104940.998
30,30,2011,2105184.147
30,30,2012,2123178.928
30,30,2013,2111299.225
30,30,2014,2108853.11
30,30,2015,2107612.142
30,30,2016,2119442.03
30,30,2017,2108560.509
30,30,2018,2110963.763
30,30,2019,2106217.232
30,30,2020,2120521.234
30,30,2021,2101698.924
