run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
7,7,2012,17272404.36164384,2000000.0,42936532.50289411,0,11239665,73448601.86453795
7,7,2013,17225212.000000004,2000000.0,36901744.42575728,0,16020888,72147844.42575729
7,7,2014,17225212.000000004,2000000.0,36458761.48544043,0,6249740,61933713.48544043
7,7,2015,17225212.000000004,2000000.0,65827207.815463,0,20957617,106010036.815463
7,7,2016,17272404.36164384,2000000.0,12411794.245227307,0,16006000,47690198.60687114
7,7,2017,17225212.000000004,2000000.0,54571427.19752214,0,11037172,84833811.19752213
7,7,2018,17225212.000000004,2000000.0,54282518.83212943,0,21290682,94798412.83212942
7,7,2019,17225212.000000004,2000000.0,52766597.315554835,0,30905227,102897036.31555483
7,7,2020,17272404.36164384,2000000.0,36477410.07661711,0,6314937,62064751.43826094
7,7,2021,17225212.000000004,2000000.0,71994478.09128919,0,26109473,117329163.09128919
8,8,2002,17225212.000000004,2000000.0,39805513.51665762,0,15303056,74333781.51665762
8,8,2003,17225212.000000004,2000000.0,26871446.20087076,0,16003470,62100128.20087077
8,8,2004,17272404.36164384,2000000.0,67803028.90617482,0,16591887,103667320.26781866
8,8,2005,17225212.000000004,2000000.0,55950683.73299512,0,26010888,101186783.73299512
8,8,2006,17225212.000000004,2000000.0,38613754.50612479,0,6181797,64020763.50612479
8,8,2007,17225212.000000004,2000000.0,34292779.014897674,0,26111160,79629151.01489767
8,8,2008,17272404.36164384,2000000.0,58325574.3993217,0,21408686,99006664.76096553
8,8,2009,17225212.000000004,2000000.0,54946606.27343918,0,11001947,85173765.27343917
8,8,2010,17225212.000000004,2000000.0,25745875.441166528,0,11284398,56255485.441166535
8,8,2011,17225212.000000004,2000000.0,16050897.54625932,0,10839538,46115647.54625932
8,8,2012,17272404.36164384,2000000.0,52619642.74818457,0,16062181,87954228.10982841
8,8,2013,17225212.000000004,2000000.0,70957773.31635194,0,26338855,116521840.31635194
8,8,2014,17225212.000000004,2000000.0,18775342.152565677,0,1329370,39329924.15256568
8,8,2015,17225212.000000004,2000000.0,27500193.354750797,0,6042575,52767980.3547508
8,8,2016,17272404.36164384,2000000.0,36457074.27944096,0,6206455,61935933.6410848
8,8,2017,17225212.000000004,2000000.0,35266343.63381993,0,6213044,60704599.63381993
8,8,2018,17225212.000000004,2000000.0,78353096.04012461,0,46154304,143732612.0401246
8,8,2019,17225212.000000004,2000000.0,59425704.55005097,0,21079248,99730164.55005097
8,8,2020,17272404.36164384,2000000.0,54454759.001103364,0,1377730,75104893.36274719
8,8,2021,17225212.000000004,2000000.0,40263383.4549637,0,21013723,80502318.4549637
9,9,2002,17225212.000000004,2000000.0,28521983.612900827,0,10454987,58202182.61290083
9,9,2003,17225212.000000004,2000000.0,52662312.61716644,0,20984126,92871650.61716643
9,9,2004,17272404.36164384,2000000.0,73450443.15267974,0,21446329,114169176.51432358
9,9,2005,17225212.000000004,2000000.0,67137984.10473134,0,26128564,112491760.10473134
9,9,2006,17225212.000000004,2000000.0,38120992.49444001,0,16219515,73565719.49444002
9,9,2007,17225212.000000004,2000000.0,44926473.63175488,0,11107936,75259621.63175488
9,9,2008,17272404.36164384,2000000.0,41385595.55025488,0,11278189,71936188.91189872
9,9,2009,17225212.000000004,2000000.0,22319354.588778354,0,997917,42542483.58877836
9,9,2010,17225212.000000004,2000000.0,34186006.64169151,0,1282786,54694004.64169151
9,9,2011,17225212.000000004,2000000.0,55244894.60506532,0,16192566,90662672.60506532
9,9,2012,17272404.36164384,2000000.0,45601293.67757291,0,6478241,71351939.03921676
9,9,2013,17225212.000000004,2000000.0,59386579.26712742,0,21154281,99766072.26712742
9,9,2014,17225212.000000004,2000000.0,42975044.107277505,0,16155438,78355694.10727751
9,9,2015,17225212.000000004,2000000.0,32171694.378613383,0,995260,52392166.37861338
9,9,2016,17272404.36164384,2000000.0,60921772.04096899,0,41238292,121432468.40261284
9,9,2017,17225212.000000004,2000000.0,41866216.125832334,0,16015410,77106838.12583233
9,9,2018,17225212.000000004,2000000.0,30173898.17116571,0,6100466,55499576.17116571
9,9,2019,17225212.000000004,2000000.0,69333733.13475117,0,31013156,119572101.13475117
9,9,2020,17272404.36164384,2000000.0,63942609.65987091,0,31387716,114602730.02151474
9,9,2021,17225212.000000004,2000000.0,1802806.8740759967,0,823104,21851122.874076
10,10,2002,17225212.000000004,2000000.0,49371864.26775455,0,15516243,84113319.26775455
10,10,2003,17225212.000000004,2000000.0,62290000.268888175,0,26010321,107525533.26888818
10,10,2004,17272404.36164384,2000000.0,44085129.28706411,0,11393133,74750666.64870796
10,10,2005,17225212.000000004,2000000.0,60140265.74876813,0,26080204,105445681.74876812
10,10,2006,17225212.000000004,2000000.0,52090088.98118179,0,11223948,82539248.9811818
10,10,2007,17225212.000000004,2000000.0,40241978.3503671,0,25829463,85296653.3503671
10,10,2008,17272404.36164384,2000000.0,26915163.410745304,0,11291727,57479294.77238914
10,10,2009,17225212.000000004,2000000.0,18577073.179178335,0,1071188,38873473.17917834
10,10,2010,17225212.000000004,2000000.0,20534693.681719657,0,6124646,45884551.68171966
10,10,2011,17225212.000000004,2000000.0,30806787.450141497,0,15902734,65934733.450141504
10,10,2012,17272404.36164384,2000000.0,44706257.186906725,0,16123840,80102501.54855056
10,10,2013,17225212.000000004,2000000.0,24324150.164112695,0,15947870,59497232.1641127
10,10,2014,17225212.000000004,2000000.0,55897621.309746824,0,11281488,86404321.30974683
10,10,2015,17225212.000000004,2000000.0,35425095.370266594,0,16241657,70891964.37026659
10,10,2016,17272404.36164384,2000000.0,41438118.02151568,0,11246591,71957113.38315952
10,10,2017,17225212.000000004,2000000.0,19887533.73966688,0,5910555,45023300.73966688
10,10,2018,17225212.000000004,2000000.0,38274354.89823275,0,11237486,68737052.89823276
10,10,2019,17225212.000000004,2000000.0,12117859.090222463,0,5838418,37181489.09022246
10,10,2020,17272404.36164384,2000000.0,64835675.44641538,0,11517974,95626053.80805922
10,10,2021,17225212.000000004,2000000.0,40358925.257014655,0,11237388,70821525.25701466
11,11,2002,17225212.000000004,2000000.0,23646460.76722968,0,369148,43240820.76722968
11,11,2003,17225212.000000004,2000000.0,36514704.79822097,0,20970827,76710743.79822096
11,11,2004,17272404.36164384,2000000.0,63822730.99294124,0,16398372,99493507.35458508
11,11,2005,17225212.000000004,2000000.0,71936148.90739287,0,21095518,112256878.90739287
11,11,2006,17225212.000000004,2000000.0,66089811.12678728,0,16470181,101785204.12678728
11,11,2007,17225212.000000004,2000000.0,70363084.2426321,0,31258658,120846954.2426321
11,11,2008,17272404.36164384,2000000.0,36350648.54381662,0,6285443,61908495.905460455
11,11,2009,17225212.000000004,2000000.0,78812017.40096174,0,31091338,129128567.40096174
11,11,2010,17225212.000000004,2000000.0,18661573.7087142,0,1161797,39048582.7087142
11,11,2011,17225212.000000004,2000000.0,43546009.26157646,0,6193058,68964279.26157646
11,11,2012,17272404.36164384,2000000.0,42855646.027651645,0,16277622,78405672.38929549
11,11,2013,17225212.000000004,2000000.0,58030900.52220537,0,16228925,93485037.52220537
11,11,2014,17225212.000000004,2000000.0,47462155.11821815,0,21352894,88040261.11821815
11,11,2015,17225212.000000004,2000000.0,92075889.8592228,0,36191774,147492875.8592228
11,11,2016,17272404.36164384,2000000.0,37059088.648539595,0,11336371,67667864.01018342
11,11,2017,17225212.000000004,2000000.0,40179548.48886717,0,15915480,75320240.48886716
11,11,2018,17225212.000000004,2000000.0,71813973.50961937,0,31225218,122264403.50961937
11,11,2019,17225212.000000004,2000000.0,20029966.76872495,0,15899927,55155105.76872495
11,11,2020,17272404.36164384,2000000.0,78330143.22728683,0,26322908,123925455.58893067
11,11,2021,17225212.000000004,2000000.0,58542014.69215954,0,16244253,94011479.69215953
12,12,2002,17225212.000000004,2000000.0,23669070.332415827,0,10414284,53308566.332415834
12,12,2003,17225212.000000004,2000000.0,62302007.25454995,0,35876928,117404147.25454995
12,12,2004,17272404.36164384,2000000.0,59431398.10009379,0,6427463,85131265.46173763
12,12,2005,17225212.000000004,2000000.0,72068562.8023825,0,31134206,122427980.8023825
12,12,2006,17225212.000000004,2000000.0,71813298.42336713,0,31357744,122396254.42336713
12,12,2007,17225212.000000004,2000000.0,32324599.709047966,0,16028709,67578520.70904797
12,12,2008,17272404.36164384,2000000.0,42882574.85364497,0,16159707,78314686.2152888
12,12,2009,17225212.000000004,2000000.0,51618229.49756783,0,21030246,91873687.49756783
12,12,2010,17225212.000000004,2000000.0,62036793.604768224,0,21122378,102384383.60476822
12,12,2011,17225212.000000004,2000000.0,17856405.542823564,0,11087233,48168850.54282357
12,12,2012,17272404.36164384,2000000.0,47678266.84624815,0,21119243,88069914.20789199
12,12,2013,17225212.000000004,2000000.0,41667923.48262407,0,21160743,82053878.48262407
12,12,2014,17225212.000000004,2000000.0,26812332.3039626,0,1263189,47300733.3039626
12,12,2015,17225212.000000004,2000000.0,53307048.57954465,0,25997692,98529952.57954465
12,12,2016,17272404.36164384,2000000.0,67079276.512717426,0,31152767,117504447.87436126
12,12,2017,17225212.000000004,2000000.0,51813085.89506693,0,11016394,82054691.89506693
12,12,2018,17225212.000000004,2000000.0,23749404.146610215,0,16101586,59076202.146610215
12,12,2019,17225212.000000004,2000000.0,40471272.502640545,0,11187102,70883586.50264055
12,12,2020,17272404.36164384,2000000.0,33397056.53729036,0,11265040,63934500.8989342
12,12,2021,17225212.000000004,2000000.0,56720768.074025765,0,26002453,101948433.07402577
13,13,2002,17225212.000000004,2000000.0,57431995.77130335,0,30334490,106991697.77130336
13,13,2003,17225212.000000004,2000000.0,18848839.050109882,0,5898690,43972741.050109886
13,13,2004,17272404.36164384,2000000.0,57570982.25550981,0,11501779,88345165.61715364
13,13,2005,17225212.000000004,2000000.0,27879308.25460941,0,1077383,48181903.25460941
13,13,2006,17225212.000000004,2000000.0,28391723.738640677,0,1285532,48902467.73864068
13,13,2007,17225212.000000004,2000000.0,21358857.014392298,0,967364,41551433.0143923
13,13,2008,17272404.36164384,2000000.0,55908719.69325191,0,11294801,86475925.05489574
13,13,2009,17225212.000000004,2000000.0,27020113.567298837,0,15957692,62203017.567298844
13,13,2010,17225212.000000004,2000000.0,64405867.917620875,0,21303100,104934179.91762087
13,13,2011,17225212.000000004,2000000.0,56048320.11809498,0,20903048,96176580.11809498
13,13,2012,17272404.36164384,2000000.0,31951983.40452958,0,11279398,62503785.76617342
13,13,2013,17225212.000000004,2000000.0,28565178.411016326,0,1021052,48811442.41101633
13,13,2014,17225212.000000004,2000000.0,56230204.51447108,0,26254815,101710231.51447108
13,13,2015,17225212.000000004,2000000.0,32840410.1684658,0,11032336,63097958.16846581
13,13,2016,17272404.36164384,2000000.0,61806225.927158624,0,16567140,97645770.28880246
13,13,2017,17225212.000000004,2000000.0,19360439.052287795,0,5969871,44555522.0522878
13,13,2018,17225212.000000004,2000000.0,76894321.6384738,0,16375073,112494606.6384738
13,13,2019,17225212.000000004,2000000.0,19369290.425277498,0,10917481,49511983.4252775
