run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2002,25161600.000000004,2000000.0,68993320.51802024,0,25741978,121896898.51802024
1,1,2003,25161600.000000004,2000000.0,91959719.33191806,0,31772513,150893832.33191806
1,1,2004,25230535.89041096,2000000.0,42317300.16300408,0,21782662,91330498.05341503
1,1,2005,25161600.000000004,2000000.0,51246583.391217135,0,21322300,99730483.39121714
1,1,2006,25161600.000000004,2000000.0,52653019.59330692,0,6914218,86728837.59330693
1,1,2007,25161600.000000004,2000000.0,54282275.05519661,0,21494094,102937969.05519661
1,1,2008,25230535.89041096,2000000.0,51234400.74578154,0,11873867,90338803.6361925
1,1,2009,25161600.000000004,2000000.0,35909918.1762507,0,11266973,74338491.1762507
1,1,2010,25161600.000000004,2000000.0,52250290.08847907,0,27000740,106412630.08847907
1,1,2011,25161600.000000004,2000000.0,32210476.395379737,0,6481415,65853491.39537974
1,1,2012,25230535.89041096,2000000.0,37967621.68461847,0,2320137,67518294.57502943
1,1,2013,25161600.000000004,2000000.0,43178455.05876277,0,6663949,77004004.05876276
1,1,2014,25161600.000000004,2000000.0,51338770.78682147,0,16836534,95336904.78682147
1,1,2015,25161600.000000004,2000000.0,51282994.52926869,0,21432036,99876630.52926868
1,1,2016,25230535.89041096,2000000.0,61017606.387399636,0,17025178,105273320.2778106
1,1,2017,25161600.000000004,2000000.0,17593210.227819145,0,1691826,46446636.227819145
1,1,2018,25161600.000000004,2000000.0,68987567.30216424,0,21875017,118024184.30216424
1,1,2019,25161600.000000004,2000000.0,64266299.13391401,0,21513454,112941353.13391401
1,1,2020,25230535.89041096,2000000.0,44842755.18486237,0,16532735,88606026.07527333
1,1,2021,25161600.000000004,2000000.0,51425568.2695536,0,31447226,110034394.2695536
2,2,2002,25161600.000000004,2000000.0,36077281.03131165,0,15625498,78864379.03131166
2,2,2003,25161600.000000004,2000000.0,22474170.42257729,0,1424616,51060386.42257729
2,2,2004,25230535.89041096,2000000.0,69790489.14041542,0,21883657,118904682.03082637
2,2,2005,25161600.000000004,2000000.0,75044257.42835625,0,21929026,124134883.42835625
2,2,2006,25161600.000000004,2000000.0,27076367.488234192,0,1880537,56118504.48823419
2,2,2007,25161600.000000004,2000000.0,18860068.89691282,0,6267579,52289247.89691283
2,2,2008,25230535.89041096,2000000.0,36792635.86577467,0,6741701,70764872.75618562
2,2,2009,25161600.000000004,2000000.0,33329180.357688446,0,16287840,76778620.35768846
2,2,2010,25161600.000000004,2000000.0,20768604.758961126,0,6464540,54394744.758961126
2,2,2011,25161600.000000004,2000000.0,50284217.19814596,0,1690661,79136478.19814596
2,2,2012,25230535.89041096,2000000.0,86711230.35992534,0,27019576,140961342.2503363
2,2,2013,25161600.000000004,2000000.0,41441003.88385985,0,26386456,94989059.88385984
2,2,2014,25161600.000000004,2000000.0,54383121.82658891,0,11728581,93273302.8265889
2,2,2015,25161600.000000004,2000000.0,39976796.05122594,0,11708452,78846848.05122593
2,2,2016,25230535.89041096,2000000.0,59143765.2285202,0,12064895,98439196.11893116
2,2,2017,25161600.000000004,2000000.0,83581052.94519143,0,36500771,147243423.94519144
2,2,2018,25161600.000000004,2000000.0,54435783.68143889,0,17014454,98611837.6814389
2,2,2019,25161600.000000004,2000000.0,31848640.169340633,0,11308941,70319181.16934064
2,2,2020,25230535.89041096,2000000.0,60684204.94902131,0,16674145,104588885.83943227
2,2,2021,25161600.000000004,2000000.0,39545696.68428839,0,16438419,83145715.68428838
