run,random_seed,year,windfarm
9,9,2003,2204618.463
9,9,2004,2689424.434
9,9,2005,3080194.261
9,9,2006,3346653.689
9,9,2007,3364826.142
9,9,2008,3373055.49
9,9,2009,3363298.239
9,9,2010,3358567.004
9,9,2011,3360595.26
9,9,2012,3375983.792
9,9,2013,3365095.303
9,9,2014,3366953.771
9,9,2015,3363747.868
9,9,2016,3381782.274
9,9,2017,3363957.005
9,9,2018,3360951.078
9,9,2019,3355901.912
9,9,2020,3365776.033
9,9,2021,3357046.207
10,10,2002,1914403.555
10,10,2003,2203054.734
10,10,2004,2689425.714
10,10,2005,3080572.344
10,10,2006,3347775.087
10,10,2007,3365867.212
10,10,2008,3382954.703
10,10,2009,3359004.618
10,10,2010,3366608.654
10,10,2011,3362817.509
10,10,2012,3372566.997
10,10,2013,3358577.085
10,10,2014,3361879.674
10,10,2015,3362514.035
10,10,2016,3382038.475
10,10,2017,3366489.01
10,10,2018,3360213.776
10,10,2019,3358234.791
10,10,2020,3380160.419
10,10,2021,3362649.368
11,11,2002,1912829.542
11,11,2003,2202092.236
11,11,2004,2696840.253
11,11,2005,3081956.16
11,11,2006,3349163.183
11,11,2007,3357724.849
11,11,2008,3378323.613
11,11,2009,3363204.949
11,11,2010,3360407.592
11,11,2011,3357988.313
11,11,2012,3376427.711
11,11,2013,3360414.644
11,11,2014,3361157.888
11,11,2015,3357723.259
11,11,2016,3376881.601
11,11,2017,3355385.67
11,11,2018,3356208.435
11,11,2019,3360683.583
11,11,2020,3379484.607
11,11,2021,3362115.687
12,12,2002,1913647.739
12,12,2003,2209520.216
12,12,2004,2698721.016
12,12,2005,3076001.925
12,12,2006,3347838.288
12,12,2007,3361418.12
12,12,2008,3380985.407
12,12,2009,3364185.45
12,12,2010,3361222.091
12,12,2011,3367423.019
12,12,2012,3383461.187
12,12,2013,3364964.925
12,12,2014,3360835.318
12,12,2015,3361231.059
12,12,2016,3380409.351
12,12,2017,3358263.898
12,12,2018,3360925.455
12,12,2019,3361179.875
12,12,2020,3374426.477
12,12,2021,3363444.026
13,13,2002,1914209.199
13,13,2003,2202593.67
13,13,2004,2693042.397
13,13,2005,3076074.255
13,13,2006,3346798.224
13,13,2007,3357576.668
13,13,2008,3376116.656
13,13,2009,3358319.154
13,13,2010,3364900.05
13,13,2011,3365792.658
13,13,2012,3375142.119
13,13,2013,3362508.007
13,13,2014,3361451.928
13,13,2015,3361295.063
13,13,2016,3364613.719
13,13,2017,3362692.132
13,13,2018,3365696.119
13,13,2019,3364606.22
13,13,2020,3373232.326
13,13,2021,3361117.397
14,14,2002,1913562.186
14,14,2003,2201343.2
14,14,2004,2689847.074
14,14,2005,3083206.141
14,14,2006,3350087.315
14,14,2007,3364594.665
14,14,2008,3375007.118
14,14,2009,3360662.775
14,14,2010,3359150.711
14,14,2011,3359609.084
14,14,2012,3377005.006
14,14,2013,3360892.488
14,14,2014,3358522.058
14,14,2015,3359383.075
14,14,2016,3381851.833
14,14,2017,3363590.169
14,14,2018,3361686.762
14,14,2019,3361140.484
14,14,2020,3382503.909
14,14,2021,3367023.924
15,15,2002,1912705.427
15,15,2003,2198355.407
15,15,2004,2700568.104
15,15,2005,3082344.873
15,15,2006,3347138.756
15,15,2007,3352955.925
15,15,2008,3375058.875
15,15,2009,3357689.634
15,15,2010,3361048.677
15,15,2011,3360237.485
15,15,2012,3378153.244
15,15,2013,3358832.264
15,15,2014,3359918.525
15,15,2015,3356073.171
15,15,2016,3381921.906
15,15,2017,3361082.792
15,15,2018,3366917.118
15,15,2019,3358666.649
15,15,2020,3384076.725
15,15,2021,3358285.309
16,16,2002,1907771.902
16,16,2003,2203141.324
16,16,2004,2685073.859
16,16,2005,3086919.688
16,16,2006,3353252.27
16,16,2007,3354884.61
16,16,2008,3377878.446
16,16,2009,3360639.392
16,16,2010,3358193.271
16,16,2011,3361036.858
16,16,2012,3378288.242
16,16,2013,3362278.243
16,16,2014,3355648.225
16,16,2015,3364185.361
16,16,2016,3375519.404
16,16,2017,3366152.532
16,16,2018,3362737.642
16,16,2019,3364550.147
16,16,2020,3376976.379
16,16,2021,3364577.439
17,17,2002,1911972.96
17,17,2003,2205730.699
17,17,2004,2702967.674
17,17,2005,3078249.788
17,17,2006,3349831.243
17,17,2007,3365452.734
17,17,2008,3378202.258
17,17,2009,3356902.316
17,17,2010,3358120.707
17,17,2011,3355100.367
17,17,2012,3370298.621
17,17,2013,3363156.417
17,17,2014,3356811.053
17,17,2015,3357525.454
17,17,2016,3376019.327
17,17,2017,3362610.268
17,17,2018,3364729.885
17,17,2019,3361981.108
17,17,2020,3378732.22
17,17,2021,3358792.978
18,18,2002,1915064.021
18,18,2003,2204646.589
18,18,2004,2694858.083
18,18,2005,3074096.739
18,18,2006,3346249.058
18,18,2007,3354949.109
18,18,2008,3375941.247
18,18,2009,3357116.324
18,18,2010,3361053.109
18,18,2011,3357532.556
18,18,2012,3377564.498
18,18,2013,3358273.484
18,18,2014,3360779.561
18,18,2015,3362006.173
18,18,2016,3375753.352
18,18,2017,3357457.892
18,18,2018,3358712.826
18,18,2019,3362841.701
18,18,2020,3375552.275
18,18,2021,3357858.488
19,19,2002,1911815.372
19,19,2003,2200511.95
19,19,2004,2693319.19
19,19,2005,3083049.381
19,19,2006,3344321.74
19,19,2007,3366346.939
19,19,2008,3381069.52
19,19,2009,3365111.45
19,19,2010,3357602.105
19,19,2011,3361422.917
19,19,2012,3378630.671
19,19,2013,3359904.092
19,19,2014,3362826.364
19,19,2015,3361447.976
19,19,2016,3374524.309
19,19,2017,3363722.857
19,19,2018,3360731.222
19,19,2019,3360774.532
19,19,2020,3374315.866
19,19,2021,3361342.328
20,20,2002,5214154.624
20,20,2003,3044442.521
20,20,2004,3269319.628
20,20,2005,3328225.518
20,20,2006,3359203.5
20,20,2007,3362235.179
20,20,2008,3373768.015
20,20,2009,3356519.052
20,20,2010,3359372.816
20,20,2011,3361013.521
20,20,2012,3374537.478
20,20,2013,3365745.653
20,20,2014,3358193.699
20,20,2015,3356100.186
20,20,2016,3381074.566
20,20,2017,3360796.498
20,20,2018,3361467.512
20,20,2019,3358796.155
20,20,2020,3369400.081
20,20,2021,3363501.381
21,21,2002,1907403.584
21,21,2003,2206456.509
21,21,2004,2699456.722
21,21,2005,3082463.591
21,21,2006,3347739.179
21,21,2007,3365170.615
21,21,2008,3378570.706
21,21,2009,3361223.999
21,21,2010,3361695.29
21,21,2011,3359931.34
21,21,2012,3371829.732
21,21,2013,3355633.665
21,21,2014,3361518.399
21,21,2015,3364317.068
21,21,2016,3374053.007
21,21,2017,3359805.949
21,21,2018,3362102.996
21,21,2019,3368897.84
21,21,2020,3376387.534
21,21,2021,3361841.628
22,22,2002,5219122.533
22,22,2003,3033939.054
22,22,2004,3267289.83
22,22,2005,3328790.577
22,22,2006,3357919.361
22,22,2007,3362204.557
22,22,2008,3382416.846
22,22,2009,3361087.911
22,22,2010,3355854.527
22,22,2011,3362868.536
22,22,2012,3378706.001
22,22,2013,3359622.484
22,22,2014,3354509.195
22,22,2015,3359183.951
22,22,2016,3375265.663
22,22,2017,3356497.719
22,22,2018,3356213.699
22,22,2019,3359947.828
22,22,2020,3379358.35
22,22,2021,3364668.139
23,23,2002,1910414.059
23,23,2003,2206692.931
23,23,2004,2685713.138
23,23,2005,3077654.317
23,23,2006,3349395.358
23,23,2007,3363620.593
23,23,2008,3380228.569
23,23,2009,3366163.237
23,23,2010,3355255.057
23,23,2011,3362814.631
23,23,2012,3371942.03
23,23,2013,3361380.361
23,23,2014,3362062.903
23,23,2015,3360824.309
23,23,2016,3377370.938
23,23,2017,3363642.278
23,23,2018,3360516.847
23,23,2019,3353575.368
23,23,2020,3378699.122
23,23,2021,3358923.561
24,24,2002,1915071.857
24,24,2003,2206899.362
24,24,2004,2689122.308
24,24,2005,3076381.353
24,24,2006,3349452.946
24,24,2007,3364495.761
24,24,2008,3373042.768
24,24,2009,3361414.533
24,24,2010,3361540.425
24,24,2011,3361432.584
24,24,2012,3377104.81
24,24,2013,3360210.301
24,24,2014,3356996.81
24,24,2015,3363447.313
24,24,2016,3376730.735
24,24,2017,3359401.403
24,24,2018,3365453.213
24,24,2019,3361321.152
24,24,2020,3385294.808
24,24,2021,3359453.037
25,25,2002,1916360.2
25,25,2003,2201681.114
25,25,2004,2692269.554
25,25,2005,3080452.585
25,25,2006,3349801.077
25,25,2007,3355637.207
25,25,2008,3380085.101
25,25,2009,3359499.698
25,25,2010,3358265.057
25,25,2011,3354091.006
25,25,2012,3378541.654
25,25,2013,3363772.905
25,25,2014,3365115.139
25,25,2015,3362229.686
25,25,2016,3380700.688
25,25,2017,3366449.514
25,25,2018,3361396.579
25,25,2019,3355368.917
25,25,2020,3373058.84
25,25,2021,3358185.331
26,26,2002,1914756.267
26,26,2003,2202311.991
26,26,2004,2693955.539
26,26,2005,3073232.701
26,26,2006,3345639.909
26,26,2007,3360341.532
26,26,2008,3381261.141
26,26,2009,3364807.064
26,26,2010,3355813.167
26,26,2011,3360811.122
26,26,2012,3375637.488
26,26,2013,3359792.943
26,26,2014,3362429.809
26,26,2015,3366785.658
26,26,2016,3375522.712
26,26,2017,3361601.085
26,26,2018,3358988.933
26,26,2019,3361189.027
26,26,2020,3376975.438
26,26,2021,3362583.233
27,27,2002,1908620.622
27,27,2003,2205441.453
27,27,2004,2700553.915
27,27,2005,3081136.1
27,27,2006,3349534.767
27,27,2007,3359287.554
27,27,2008,3376039.746
27,27,2009,3356079.551
27,27,2010,3359241.509
27,27,2011,3361708.739
27,27,2012,3374164.283
27,27,2013,3365630.709
27,27,2014,3360285.756
27,27,2015,3367000.774
27,27,2016,3380821.509
27,27,2017,3364561.842
27,27,2018,3365924.79
27,27,2019,3351883.87
27,27,2020,3380932.844
27,27,2021,3355762.317
28,28,2002,1912750.944
28,28,2003,2207567.26
28,28,2004,2685000.812
28,28,2005,3073810.911
28,28,2006,3347345.658
28,28,2007,3362060.787
28,28,2008,3380765.445
28,28,2009,3363367.209
28,28,2010,3358989.883
28,28,2011,3352677.487
28,28,2012,3379509.42
28,28,2013,3364970.752
28,28,2014,3364266.231
28,28,2015,3366013.443
28,28,2016,3379331.291
28,28,2017,3354238.806
28,28,2018,3360463.069
28,28,2019,3365185.682
28,28,2020,3376470.075
28,28,2021,3358191.478
29,29,2002,1911966.234
29,29,2003,2205619.344
29,29,2004,2692274.238
29,29,2005,3082743.895
29,29,2006,3351013.45
29,29,2007,3352277.055
29,29,2008,3375745.651
29,29,2009,3366888.365
29,29,2010,3356153.787
29,29,2011,3358923.038
29,29,2012,3377711.035
29,29,2013,3349297.313
29,29,2014,3363413.199
29,29,2015,3363979.804
29,29,2016,3382119.812
29,29,2017,3363766.028
29,29,2018,3362764.253
29,29,2019,3359393.715
29,29,2020,3380348.999
29,29,2021,3359077.697
30,30,2002,6008557.956
30,30,2003,3467569.363
30,30,2004,3375547.672
30,30,2005,3359942.857
30,30,2006,3364979.745
30,30,2007,3364926.735
30,30,2008,3375576.365
30,30,2009,3360381.183
30,30,2010,3361380.517
30,30,2011,3363442.435
30,30,2012,3378030.789
30,30,2013,3362348.721
30,30,2014,3358790.883
30,30,2015,3368434.733
30,30,2016,3380530.681
30,30,2017,3357047.797
30,30,2018,3367211.685
30,30,2019,3350892.622
30,30,2020,3370045.2
30,30,2021,3357015.518
