run,random_seed,year,windfarm
27,27,2017,312944.391
27,27,2018,312518.288
27,27,2019,313195.441
27,27,2020,314926.757
27,27,2021,312690.735
28,28,2002,316920.374
28,28,2003,313252.406
28,28,2004,314820.978
28,28,2005,312875.092
28,28,2006,313135.352
28,28,2007,313015.509
28,28,2008,314867.294
28,28,2009,312554.132
28,28,2010,312808.63
28,28,2011,312838.496
28,28,2012,314969.565
28,28,2013,313255.681
28,28,2014,313065.502
28,28,2015,313220.834
28,28,2016,314475.343
28,28,2017,312679.814
28,28,2018,313007.432
28,28,2019,312806.512
28,28,2020,315172.771
28,28,2021,313262.087
29,29,2002,316879.684
29,29,2003,313071.209
29,29,2004,314680.355
29,29,2005,312865.155
29,29,2006,313234.189
29,29,2007,312188.352
29,29,2008,315071.918
29,29,2009,313183.348
29,29,2010,313088.834
29,29,2011,313029.648
29,29,2012,315113.103
29,29,2013,312099.546
29,29,2014,311894.408
29,29,2015,312630.229
29,29,2016,314626.827
29,29,2017,313032.843
29,29,2018,313280.866
29,29,2019,312898.538
29,29,2020,314845.832
29,29,2021,312638.264
30,30,2002,316842.452
30,30,2003,313063.485
30,30,2004,314256.462
30,30,2005,313166.29
30,30,2006,313017.093
30,30,2007,313203.731
30,30,2008,315027.984
30,30,2009,312258.111
30,30,2010,312310.966
30,30,2011,312735.12
30,30,2012,314551.269
30,30,2013,312902.616
30,30,2014,312380.765
30,30,2015,312754.947
30,30,2016,315070.571
30,30,2017,313079.615
30,30,2018,313280.866
30,30,2019,312287.994
30,30,2020,314399.232
30,30,2021,313036.332
