run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2002,29381410.0,2000000.0,44050210.33368789,0,15863199,91294819.33368789
1,1,2003,29381410.0,2000000.0,68670557.0913409,0,26980163,127032130.0913409
1,1,2004,29461907.01369863,2000000.0,41472215.10019491,0,12033117,84967239.11389354
1,1,2005,29381410.0,2000000.0,51120581.601788275,0,21577617,104079608.60178828
1,1,2006,29381410.0,2000000.0,60792796.77597956,0,11978101,104152307.77597956
1,1,2007,29381410.0,2000000.0,49474707.865382425,0,26846240,107702357.86538243
1,1,2008,29461907.01369863,2000000.0,49478151.56713979,0,12129344,93069402.58083841
1,1,2009,29381410.0,2000000.0,37973451.92314681,0,6540680,75895541.92314681
1,1,2010,29381410.0,2000000.0,59685223.93505976,0,31998361,123064994.93505976
1,1,2011,29381410.0,2000000.0,44806071.96434105,0,11748108,87935589.96434104
1,1,2012,29461907.01369863,2000000.0,48882639.08748521,0,2596209,82940755.10118383
1,1,2013,29381410.0,2000000.0,38833954.56867196,0,6900011,77115375.56867196
1,1,2014,29381410.0,2000000.0,33654071.075005524,0,11926852,76962333.07500553
1,1,2015,29381410.0,2000000.0,72153733.80675453,0,26898765,130433908.80675453
1,1,2016,29461907.01369863,2000000.0,73922712.71992658,0,17295437,122680056.73362522
1,1,2017,29381410.0,2000000.0,44947299.895490885,0,7221164,83549873.89549088
1,1,2018,29381410.0,2000000.0,62787776.70859997,0,26933652,121102838.70859997
1,1,2019,29381410.0,2000000.0,65897218.96534278,0,31666657,128945285.96534279
1,1,2020,29461907.01369863,2000000.0,46921976.76556407,0,11722956,90106839.77926269
1,1,2021,29381410.0,2000000.0,30708638.419344135,0,26416672,88506720.41934413
2,2,2002,29381410.0,2000000.0,36077226.79199796,0,15763772,83222408.79199797
2,2,2003,29381410.0,2000000.0,22460748.78262937,0,1706617,55548775.78262937
2,2,2004,29461907.01369863,2000000.0,50265700.1617862,0,12133221,93860828.17548484
2,2,2005,29381410.0,2000000.0,69894928.17828041,0,17280280,118556618.17828041
2,2,2006,29381410.0,2000000.0,54932750.59614444,0,12248691,98562851.59614444
2,2,2007,29381410.0,2000000.0,18858055.9897921,0,6518904,56758369.9897921
2,2,2008,29461907.01369863,2000000.0,36781035.87836008,0,6951613,75194555.8920587
2,2,2009,29381410.0,2000000.0,33874780.959802985,0,16605957,81862147.95980299
2,2,2010,29381410.0,2000000.0,12709960.720768776,0,6736711,50828081.72076878
2,2,2011,29381410.0,2000000.0,50226299.73842867,0,2191417,83799126.73842867
2,2,2012,29461907.01369863,2000000.0,66509545.110365,0,22048500,120019952.12406364
2,2,2013,29381410.0,2000000.0,57474392.79564228,0,26991969,115847771.79564229
2,2,2014,29381410.0,2000000.0,38384520.27394337,0,11749575,81515505.27394336
2,2,2015,29381410.0,2000000.0,39985855.69895461,0,12048901,83416166.69895461
2,2,2016,29461907.01369863,2000000.0,52709276.082362205,0,16873628,101044811.09606084
2,2,2017,29381410.0,2000000.0,91612847.61008953,0,36841467,159835724.61008954
2,2,2018,29381410.0,2000000.0,19050197.16652249,0,6974223,57405830.16652249
2,2,2019,29381410.0,2000000.0,57316974.67827705,0,16793918,105492302.67827705
2,2,2020,29461907.01369863,2000000.0,80066357.3320587,0,37066795,148595059.34575734
2,2,2021,29381410.0,2000000.0,20429016.364614986,0,6706310,58516736.364614986
