run,random_seed,year,windfarm
10,10,2015,3971419.89
10,10,2016,3991677.429
10,10,2017,3973639.034
10,10,2018,3974244.858
10,10,2019,3976439.63
10,10,2020,3988391.542
10,10,2021,3971263.134
11,11,2002,4022575.971
11,11,2003,3975353.153
11,11,2004,3986009.88
11,11,2005,3969362.125
11,11,2006,3972635.991
11,11,2007,3971159.445
11,11,2008,3987244.602
11,11,2009,3973585.489
11,11,2010,3958909.943
11,11,2011,3970905.118
11,11,2012,3989959.098
11,11,2013,3969468.607
11,11,2014,3972096.131
11,11,2015,3972080.108
11,11,2016,3988646.68
11,11,2017,3975238.582
11,11,2018,3972099.657
11,11,2019,3975674.873
11,11,2020,3986891.446
11,11,2021,3964441.44
12,12,2002,4023607.644
12,12,2003,3974599.522
12,12,2004,3985991.348
12,12,2005,3966035.17
12,12,2006,3971841.938
12,12,2007,3972934.791
12,12,2008,3993348.343
12,12,2009,3969801.741
12,12,2010,3966033.401
12,12,2011,3973515.779
12,12,2012,3988888.485
12,12,2013,3972033.184
12,12,2014,3975567.705
12,12,2015,3973669.978
12,12,2016,3985079.403
12,12,2017,3973821.407
12,12,2018,3969754.317
12,12,2019,3971832.264
12,12,2020,3989683.449
12,12,2021,3964847.681
13,13,2002,4025400.906
13,13,2003,3977315.039
13,13,2004,3981541.222
13,13,2005,3967169.585
13,13,2006,3974180.583
13,13,2007,3974620.174
13,13,2008,3989957.398
13,13,2009,3974677.229
13,13,2010,3974676.086
13,13,2011,3972928.404
13,13,2012,3981581.58
13,13,2013,3971678.115
13,13,2014,3971987.126
13,13,2015,3967494.311
13,13,2016,3976940.816
13,13,2017,3972593.383
13,13,2018,3968773.856
13,13,2019,3973702.236
13,13,2020,3984573.42
13,13,2021,3974405.787
14,14,2002,4020764.093
14,14,2003,3971648.741
14,14,2004,3988921.516
14,14,2005,3974946.539
14,14,2006,3969843.839
14,14,2007,3973585.29
14,14,2008,3982328.91
14,14,2009,3974409.565
14,14,2010,3972962.751
14,14,2011,3974724.202
14,14,2012,3991566.727
14,14,2013,3973423.565
14,14,2014,3967043.654
14,14,2015,3975738.441
14,14,2016,3985380.287
14,14,2017,3973164.952
14,14,2018,3974745.697
14,14,2019,3972985.452
14,14,2020,3990370.102
14,14,2021,3969916.46
15,15,2002,4025112.967
15,15,2003,3965471.341
15,15,2004,3989335.579
15,15,2005,3972173.489
15,15,2006,3968754.83
15,15,2007,3969208.01
15,15,2008,3984768.883
15,15,2009,3970542.08
15,15,2010,3975138.511
15,15,2011,3972952.612
15,15,2012,3989150.7
15,15,2013,3972979.091
15,15,2014,3974046.172
15,15,2015,3969066.225
15,15,2016,3986162.812
15,15,2017,3970195.008
15,15,2018,3973419.118
15,15,2019,3974230.144
15,15,2020,3986763.287
15,15,2021,3973356.709
16,16,2002,4015732.025
16,16,2003,3971077.492
16,16,2004,3988303.724
16,16,2005,3973886.196
16,16,2006,3972815.834
16,16,2007,3968727.507
16,16,2008,3990480.029
16,16,2009,3970566.803
16,16,2010,3970054.506
16,16,2011,3974233.574
16,16,2012,3992875.396
16,16,2013,3969164.835
16,16,2014,3971004.966
16,16,2015,3971316.936
16,16,2016,3989878.625
16,16,2017,3973307.267
16,16,2018,3972105.81
16,16,2019,3973860.718
16,16,2020,3993537.712
16,16,2021,3971353.179
17,17,2002,4024775.217
17,17,2003,3972386.002
17,17,2004,3989216.667
17,17,2005,3969622.427
17,17,2006,3974725.696
17,17,2007,3969297.596
17,17,2008,3987493.962
17,17,2009,3968398.404
17,17,2010,3968964.9
17,17,2011,3969628.551
17,17,2012,3982541.423
17,17,2013,3973030.486
17,17,2014,3973742.077
17,17,2015,3971628.468
17,17,2016,3989174.824
17,17,2017,3974264.545
17,17,2018,3975400.863
17,17,2019,3963300.455
17,17,2020,3982257.011
17,17,2021,3969884.327
18,18,2002,4025553.209
18,18,2003,3968836.568
18,18,2004,3990690.321
18,18,2005,3970290.182
18,18,2006,3965839.463
18,18,2007,3970642.027
18,18,2008,3990240.958
18,18,2009,3971917.462
18,18,2010,3973213.77
18,18,2011,3968907.955
18,18,2012,3988150.003
18,18,2013,3963103.843
18,18,2014,3972198.639
18,18,2015,3972896.854
18,18,2016,3989996.164
18,18,2017,3975612.781
18,18,2018,3970726.387
18,18,2019,3973969.334
18,18,2020,3988074.798
18,18,2021,3974997.097
19,19,2002,4024870.966
19,19,2003,3972996.011
19,19,2004,3989365.281
19,19,2005,3974362.236
19,19,2006,3971361.762
19,19,2007,3977180.028
19,19,2008,3990674.336
19,19,2009,3974679.89
19,19,2010,3973755.025
19,19,2011,3970321.939
19,19,2012,3988951.831
19,19,2013,3973006.587
19,19,2014,3973364.905
19,19,2015,3974930.394
19,19,2016,3988144.992
19,19,2017,3976182.001
19,19,2018,3971975.266
19,19,2019,3974711.222
19,19,2020,3985929.021
19,19,2021,3964572.55
