run,random_seed,year,windfarm
14,14,2002,3202339.822
14,14,2003,3155988.868
14,14,2004,3173141.078
14,14,2005,3161838.505
14,14,2006,3161357.4
14,14,2007,3161944.579
14,14,2008,3180038.94
14,14,2009,3160492.397
14,14,2010,3159273.123
14,14,2011,3160871.721
14,14,2012,3168803.605
14,14,2013,3163657.724
14,14,2014,3154331.207
14,14,2015,3163103.709
14,14,2016,3180199.174
14,14,2017,3155291.275
14,14,2018,3160623.077
14,14,2019,3161755.571
14,14,2020,3173058.439
14,14,2021,3159473.69
15,15,2002,3202573.875
15,15,2003,3155246.895
15,15,2004,3176848.255
15,15,2005,3159560.916
15,15,2006,3162318.68
15,15,2007,3160345.86
15,15,2008,3171970.873
15,15,2009,3163366.846
15,15,2010,3162797.237
15,15,2011,3156637.015
15,15,2012,3177496.2
15,15,2013,3156218.624
15,15,2014,3167086.877
15,15,2015,3164266.231
15,15,2016,3177083.951
15,15,2017,3159476.336
15,15,2018,3164734.251
15,15,2019,3159958.746
15,15,2020,3172394.365
15,15,2021,3164836.816
16,16,2002,3193540.843
16,16,2003,3162524.479
16,16,2004,3174976.402
16,16,2005,3160755.431
16,16,2006,3161300.309
16,16,2007,3147965.525
16,16,2008,3176852.001
16,16,2009,3158605.505
16,16,2010,3158992.823
16,16,2011,3164404.87
16,16,2012,3177744.351
16,16,2013,3162249.545
16,16,2014,3158270.477
16,16,2015,3165892.526
16,16,2016,3178936.192
16,16,2017,3166284.847
16,16,2018,3166333.305
16,16,2019,3163433.818
16,16,2020,3177790.165
16,16,2021,3156523.503
17,17,2002,3202678.83
17,17,2003,3158261.725
17,17,2004,3183313.719
17,17,2005,3153303.777
17,17,2006,3162178.381
17,17,2007,3163278.469
17,17,2008,3178388.635
17,17,2009,3158453.909
17,17,2010,3160041.817
17,17,2011,3160470.42
17,17,2012,3174656.79
17,17,2013,3157150.085
17,17,2014,3157969.442
17,17,2015,3162307.18
17,17,2016,3172285.045
17,17,2017,3161864.664
17,17,2018,3162361.269
17,17,2019,3160037.806
17,17,2020,3170195.115
17,17,2021,3164621.34
18,18,2002,3204193.125
18,18,2003,3156916.234
18,18,2004,3177724.889
18,18,2005,3159665.172
18,18,2006,3158539.201
18,18,2007,3157831.428
18,18,2008,3178995.824
18,18,2009,3163075.201
18,18,2010,3160127.791
18,18,2011,3159507.918
18,18,2012,3173485.064
18,18,2013,3162887.829
18,18,2014,3161986.213
18,18,2015,3162074.023
18,18,2016,3175042.309
18,18,2017,3162911.21
18,18,2018,3159025.773
18,18,2019,3161515.317
18,18,2020,3178393.362
18,18,2021,3160596.865
19,19,2002,3202734.984
19,19,2003,3158757.178
19,19,2004,3174575.548
19,19,2005,3162308.242
19,19,2006,3166134.598
19,19,2007,3164618.782
19,19,2008,3176465.222
19,19,2009,3162916.802
19,19,2010,3159856.237
19,19,2011,3161266.993
19,19,2012,3174687.943
19,19,2013,3164451.921
19,19,2014,3162008.607
19,19,2015,3163427.907
19,19,2016,3176140.513
19,19,2017,3162842.0
19,19,2018,3158043.215
19,19,2019,3159990.001
19,19,2020,3178546.597
19,19,2021,3152626.121
20,20,2002,3197479.639
20,20,2003,3158720.819
20,20,2004,3175894.578
20,20,2005,3157630.817
20,20,2006,3157527.648
20,20,2007,3162960.655
20,20,2008,3177319.368
20,20,2009,3160122.57
20,20,2010,3164642.529
20,20,2011,3161489.337
20,20,2012,3175368.056
20,20,2013,3163797.329
20,20,2014,3169244.249
20,20,2015,3160612.138
20,20,2016,3179458.27
20,20,2017,3161122.158
20,20,2018,3159453.072
20,20,2019,3165566.628
20,20,2020,3176532.583
20,20,2021,3162343.449
21,21,2002,3195058.58
21,21,2003,3154260.59
21,21,2004,3180103.221
21,21,2005,3158350.593
21,21,2006,3160883.93
21,21,2007,3158382.554
21,21,2008,3181870.307
21,21,2009,3157277.264
21,21,2010,3164749.73
21,21,2011,3157175.131
21,21,2012,3163125.395
21,21,2013,3158764.094
21,21,2014,3151763.473
21,21,2015,3163071.664
21,21,2016,3171531.299
21,21,2017,3159801.88
21,21,2018,3165429.789
21,21,2019,3157260.89
21,21,2020,3173968.609
21,21,2021,3157642.73
22,22,2002,3201823.466
22,22,2003,3160818.266
22,22,2004,3174791.895
22,22,2005,3160411.689
22,22,2006,3157916.251
22,22,2007,3162384.299
22,22,2008,3176689.786
22,22,2009,3162902.272
22,22,2010,3158454.822
22,22,2011,3166174.074
22,22,2012,3177869.48
22,22,2013,3164575.549
22,22,2014,3156497.841
22,22,2015,3165895.113
22,22,2016,3170458.986
22,22,2017,3160439.644
22,22,2018,3155756.577
22,22,2019,3161575.058
22,22,2020,3177816.643
22,22,2021,3162196.803
23,23,2002,3196548.745
23,23,2003,3156449.222
23,23,2004,3178141.388
23,23,2005,3162193.699
23,23,2006,3159600.264
23,23,2007,3163752.69
23,23,2008,3177097.274
23,23,2009,3167152.156
23,23,2010,3156691.972
23,23,2011,3166535.394
23,23,2012,3176472.776
23,23,2013,3158623.412
23,23,2014,3162276.277
23,23,2015,3162320.749
23,23,2016,3177519.136
23,23,2017,3160404.717
23,23,2018,3165445.419
23,23,2019,3156608.85
23,23,2020,3178008.407
23,23,2021,3159164.968
24,24,2002,3200502.182
24,24,2003,3165553.357
24,24,2004,3176573.739
24,24,2005,3162532.311
24,24,2006,3165005.5
24,24,2007,3163062.099
24,24,2008,3174692.011
24,24,2009,3163679.665
24,24,2010,3162005.36
24,24,2011,3161034.15
24,24,2012,3176390.27
24,24,2013,3165877.89
24,24,2014,3157606.044
24,24,2015,3165962.103
24,24,2016,3173471.194
24,24,2017,3158577.787
24,24,2018,3164831.123
24,24,2019,3163646.428
24,24,2020,3172827.102
24,24,2021,3160119.92
25,25,2002,3204852.661
25,25,2003,3154151.88
25,25,2004,3179995.308
25,25,2005,3158131.947
25,25,2006,3158722.88
25,25,2007,3160958.413
25,25,2008,3181358.141
25,25,2009,3163021.07
25,25,2010,3166991.908
25,25,2011,3155649.445
25,25,2012,3180321.875
25,25,2013,3164368.349
25,25,2014,3156669.294
25,25,2015,3161753.851
25,25,2016,3175885.958
25,25,2017,3162308.537
25,25,2018,3164515.803
25,25,2019,3157533.0
25,25,2020,3171894.373
25,25,2021,3157447.752
26,26,2002,3202548.723
26,26,2003,3158015.635
26,26,2004,3179570.603
26,26,2005,3155809.593
26,26,2006,3162725.383
26,26,2007,3162179.341
26,26,2008,3180638.785
26,26,2009,3163201.452
26,26,2010,3151133.715
26,26,2011,3158320.968
26,26,2012,3178441.369
26,26,2013,3166252.586
26,26,2014,3164933.464
26,26,2015,3157365.136
26,26,2016,3173016.289
26,26,2017,3163927.252
26,26,2018,3157287.057
26,26,2019,3158693.309
26,26,2020,3183135.123
26,26,2021,3158321.142
27,27,2002,3198516.181
27,27,2003,3160797.532
27,27,2004,3180734.543
27,27,2005,3159128.557
27,27,2006,3159946.728
27,27,2007,3160669.844
27,27,2008,3182162.537
27,27,2009,3165593.867
27,27,2010,3159041.258
27,27,2011,3160575.883
27,27,2012,3178444.698
27,27,2013,3166453.261
27,27,2014,3162015.919
27,27,2015,3165812.413
27,27,2016,3174837.794
27,27,2017,3163174.603
27,27,2018,3157656.346
27,27,2019,3158312.992
27,27,2020,3178577.43
27,27,2021,3161888.948
28,28,2002,3198854.5
28,28,2003,3165874.18
28,28,2004,3173782.66
28,28,2005,3159751.206
28,28,2006,3164385.889
28,28,2007,3167717.878
28,28,2008,3179894.897
28,28,2009,3160374.552
28,28,2010,3161380.209
28,28,2011,3161178.039
28,28,2012,3179056.249
28,28,2013,3163368.643
28,28,2014,3161116.468
28,28,2015,3161524.25
28,28,2016,3175626.259
28,28,2017,3158461.173
28,28,2018,3158425.346
28,28,2019,3164587.905
28,28,2020,3179660.304
28,28,2021,3161930.05
29,29,2002,3199151.007
29,29,2003,3157651.314
29,29,2004,3174419.562
29,29,2005,3162961.623
29,29,2006,3159946.293
29,29,2007,3153834.792
29,29,2008,3179830.795
29,29,2009,3156252.516
29,29,2010,3156171.507
29,29,2011,3166801.529
29,29,2012,3180010.488
29,29,2013,3158020.36
29,29,2014,3159130.726
29,29,2015,3165680.03
29,29,2016,3174736.472
29,29,2017,3161339.084
29,29,2018,3156676.089
29,29,2019,3159135.227
29,29,2020,3178813.642
29,29,2021,3156745.338
30,30,2002,3199311.598
30,30,2003,3159004.823
30,30,2004,3178370.44
30,30,2005,3157755.066
30,30,2006,3164152.817
30,30,2007,3159426.657
30,30,2008,3176010.469
30,30,2009,3161408.984
30,30,2010,3159640.983
30,30,2011,3165068.137
30,30,2012,3183432.625
30,30,2013,3165753.293
30,30,2014,3166716.087
30,30,2015,3160133.441
30,30,2016,3179066.144
30,30,2017,3160030.546
30,30,2018,3164671.651
30,30,2019,3154625.224
30,30,2020,3166746.891
30,30,2021,3162141.861
