run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2002,30377390.0,2000000.0,53700070.682563804,0,15871232,101948692.68256381
1,1,2003,30377390.0,2000000.0,91186490.46819143,0,32114166,155678046.46819144
1,1,2004,30460615.726027396,2000000.0,55941604.362469226,0,32068319,120470539.08849663
1,1,2005,30377390.0,2000000.0,51114207.36304531,0,11586879,95078476.3630453
1,1,2006,30377390.0,2000000.0,67271721.99234134,0,17308598,116957709.99234134
1,1,2007,30377390.0,2000000.0,59595203.62822868,0,31807951,123780544.62822868
1,1,2008,30460615.726027396,2000000.0,51672418.52947105,0,12118337,96251371.25549844
1,1,2009,30377390.0,2000000.0,29467325.793243147,0,11664187,73508902.79324314
1,1,2010,30377390.0,2000000.0,41333623.11020499,0,11951621,85662634.110205
1,1,2011,30377390.0,2000000.0,33803279.428633206,0,6756813,72937482.42863321
1,1,2012,30460615.726027396,2000000.0,37124763.51654977,0,2346806,71932185.24257717
1,1,2013,30377390.0,2000000.0,32876092.94135653,0,2195235,67448717.94135652
1,1,2014,30377390.0,2000000.0,38385974.36503206,0,11874418,82637782.36503206
1,1,2015,30377390.0,2000000.0,41990627.99157526,0,16816094,91184111.99157527
1,1,2016,30460615.726027396,2000000.0,76408650.22383736,0,22439433,131308698.94986476
1,1,2017,30377390.0,2000000.0,72008669.33544046,0,17384866,121770925.33544046
1,1,2018,30377390.0,2000000.0,70673118.14932388,0,27046651,130097159.14932388
1,1,2019,30377390.0,2000000.0,58204300.32010427,0,26588913,117170603.32010427
1,1,2020,30460615.726027396,2000000.0,28879052.112461224,0,11830456,73170123.83848862
1,1,2021,30377390.0,2000000.0,29019598.34613449,0,11560624,72957612.34613448
2,2,2002,30377390.0,2000000.0,35844067.19567471,0,15692158,83913615.19567472
2,2,2003,30377390.0,2000000.0,22710849.145519055,0,1736868,56825107.145519055
2,2,2004,30460615.726027396,2000000.0,46056768.51106745,0,7220284,85737668.23709485
2,2,2005,30377390.0,2000000.0,75029412.24154885,0,22275956,129682758.24154885
2,2,2006,30377390.0,2000000.0,44778647.25365874,0,7264057,84420094.25365874
2,2,2007,30377390.0,2000000.0,28529152.125387304,0,11549764,72456306.12538731
2,2,2008,30460615.726027396,2000000.0,36808993.13253042,0,7186382,76455990.85855782
2,2,2009,30377390.0,2000000.0,49344779.40565414,0,16868378,98590547.40565413
2,2,2010,30377390.0,2000000.0,12741785.89269818,0,6701648,51820823.89269818
2,2,2011,30377390.0,2000000.0,50961176.17814594,0,2127817,85466383.17814595
2,2,2012,30460615.726027396,2000000.0,59289628.03444158,0,12224668,103974911.76046899
2,2,2013,30377390.0,2000000.0,41496159.24470367,0,26791283,100664832.24470368
2,2,2014,30377390.0,2000000.0,46446147.7353927,0,11976309,90799846.73539269
2,2,2015,30377390.0,2000000.0,25457027.63109381,0,2042710,59877127.631093815
2,2,2016,30460615.726027396,2000000.0,61415884.78277164,0,17265308,111141808.50879905
2,2,2017,30377390.0,2000000.0,72388211.09745297,0,31833368,136598969.09745297
2,2,2018,30377390.0,2000000.0,46448372.80546856,0,12333780,91159542.80546856
2,2,2019,30377390.0,2000000.0,49923829.55233361,0,6785454,89086673.55233361
2,2,2020,30460615.726027396,2000000.0,51043155.34703149,0,21939645,105443416.07305889
2,2,2021,30377390.0,2000000.0,65504049.30960983,0,21965699,119847138.30960983
