run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel,Diving Support Vessel,Heavy Lift Vessel
1,1,2002,24167384.041666668,1165330.8479040272,0.0,18344699.245095633
1,1,2003,28980990.70380448,1168535.2179564529,0.0,24027946.083732318
1,1,2004,14495406.020833332,1171726.4950356586,1744151.6614664174,24050902.96177819
1,1,2005,9671978.020833332,1168532.341341579,0.0,16055666.666666664
1,1,2006,28977422.500166364,1168526.1183414955,1760324.3347571075,24027245.37037037
1,1,2007,9671978.020833332,1168530.576456046,0.0,32064935.929928806
1,1,2008,33801321.26373595,1171732.2325598155,1744150.3507404819,27804784.692814
1,1,2009,14475308.404166667,1168525.3714565889,0.0,42816481.678021684
1,1,2010,33788500.67363764,1168529.3544674795,1865786.145525006,15284680.555555554
1,1,2011,19343956.041666668,1168527.0549239533,0.0,25041032.407407403
1,1,2012,9671978.020833332,1171726.88226234,1989775.144251731,39908231.49042028
1,1,2013,9671978.020833332,1168531.632278021,0.0,17781983.893443983
1,1,2014,0.0,1168528.6975961174,1992777.5512393084,16033333.333333332
1,1,2015,24167384.041666668,1168529.585293394,0.0,24037527.777777776
1,1,2016,24129289.5050222,1171731.6669471639,1966954.6052853558,53212518.518518515
1,1,2017,0.0,1168532.1627880938,138006.885,18884776.37477311
1,1,2018,48259536.555387996,1168527.7173597075,1964180.9366035482,24041666.666666664
1,1,2019,38626089.24951874,1168529.5300727643,138004.75052083333,16026880.420996841
1,1,2020,24144774.222916666,1171732.385072324,2090119.460566216,0.0
1,1,2021,9936965.096583333,1168528.576982889,407840.27057291666,16033333.333333332
2,2,2002,0.0,1165329.626277259,0.0,10518769.730706159
2,2,2003,0.0,1168527.9050463692,0.0,21533777.8574083
2,2,2004,28990812.041666668,1171732.1143876235,1742640.4184661552,32047486.11111111
2,2,2005,38613874.47791822,1168530.2466133356,0.0,40089099.85076169
2,2,2006,19304811.21866103,1168530.347616599,1874919.9938932185,16032842.365067245
2,2,2007,24167384.041666668,1168528.8200509385,0.0,8000000.0
2,2,2008,9671978.020833332,1171733.3091984738,1877436.1171795405,24039592.59259259
2,2,2009,33799120.20031648,1168531.2319420227,123743.58371527778,8030152.777777777
2,2,2010,19346468.243750002,1168530.5259577942,1751150.291399617,8016555.555555554
2,2,2011,19321346.222916666,1168530.9746977175,123737.28770083783,39367638.88888889
2,2,2012,38626309.14908639,1171728.158462998,1766010.3502158378,32718759.259259254
2,2,2013,28978157.817789167,1168528.608847562,123742.6238987545,24055662.037037034
2,2,2014,28977219.237549074,1168529.3290530755,1612049.8761382971,8008333.333333332
2,2,2015,38640180.24375,1168531.8311660024,428365.76233913854,32063273.39174942
2,2,2016,43474791.645853095,1171730.9187266075,1612059.4629094878,21862492.14659445
2,2,2017,57931874.09717655,1168527.6147262703,557373.7417763401,34237634.03173391
2,2,2018,19329521.6987406,1168530.1498829334,1586311.4194377593,16048287.037037035
2,2,2019,9671978.020833332,1168528.3622815097,557365.3176121513,8020891.7480988
2,2,2020,43450256.09892902,1171732.7748792733,1596436.1841647716,24033333.333333332
2,2,2021,44139327.21584225,1168522.4339515977,557371.3653031235,8032087.962962962
