run,random_seed,year,windfarm
19,19,2002,1081207.261
19,19,2003,1067051.468
19,19,2004,1071566.149
19,19,2005,1067518.118
19,19,2006,1068544.909
19,19,2007,1068760.801
19,19,2008,1073452.774
19,19,2009,1068021.555
19,19,2010,1067271.423
19,19,2011,1066784.351
19,19,2012,1073015.141
19,19,2013,1067328.707
19,19,2014,1068373.556
19,19,2015,1067225.093
19,19,2016,1073405.034
19,19,2017,1068741.238
19,19,2018,1068702.282
19,19,2019,1068797.64
19,19,2020,1074932.305
19,19,2021,1066010.266
20,20,2002,1079437.847
20,20,2003,1067052.023
20,20,2004,1072859.122
20,20,2005,1065849.604
20,20,2006,1066303.484
20,20,2007,1068645.642
20,20,2008,1071368.972
20,20,2009,1065887.834
20,20,2010,1067661.892
20,20,2011,1066301.743
20,20,2012,1071938.382
20,20,2013,1068634.188
20,20,2014,1067916.446
20,20,2015,1066385.74
20,20,2016,1072945.068
20,20,2017,1064083.831
20,20,2018,1066427.99
20,20,2019,1067523.751
20,20,2020,1073635.993
20,20,2021,1066661.781
21,21,2002,1078768.293
21,21,2003,1065274.751
21,21,2004,1074692.633
21,21,2005,1067559.607
21,21,2006,1067105.664
21,21,2007,1066997.736
21,21,2008,1073988.044
21,21,2009,1066439.185
21,21,2010,1067109.602
21,21,2011,1065256.384
21,21,2012,1071291.366
21,21,2013,1066520.601
21,21,2014,1065033.316
21,21,2015,1069130.505
21,21,2016,1072309.849
21,21,2017,1067584.918
21,21,2018,1067757.263
21,21,2019,1066719.229
21,21,2020,1072275.592
21,21,2021,1066404.962
22,22,2002,1080978.912
22,22,2003,1067577.464
22,22,2004,1072366.544
22,22,2005,1066463.498
22,22,2006,1065867.902
22,22,2007,1067162.784
22,22,2008,1073216.087
22,22,2009,1067261.0
22,22,2010,1065501.98
22,22,2011,1066779.348
22,22,2012,1072963.958
22,22,2013,1067255.11
22,22,2014,1064839.789
22,22,2015,1067325.011
22,22,2016,1071372.531
22,22,2017,1066985.809
22,22,2018,1066900.274
22,22,2019,1067177.114
22,22,2020,1073172.985
22,22,2021,1067182.393
23,23,2002,1079150.709
23,23,2003,1065785.715
23,23,2004,1074588.354
23,23,2005,1066921.206
23,23,2006,1066294.878
23,23,2007,1068537.836
23,23,2008,1073484.888
23,23,2009,1066996.212
23,23,2010,1064753.461
23,23,2011,1067911.23
23,23,2012,1071993.424
23,23,2013,1066224.078
23,23,2014,1067775.465
23,23,2015,1065417.301
23,23,2016,1072264.426
23,23,2017,1068514.34
23,23,2018,1068205.546
23,23,2019,1066948.407
23,23,2020,1073247.294
23,23,2021,1065618.726
24,24,2002,1080570.86
24,24,2003,1068027.272
24,24,2004,1072724.349
24,24,2005,1066577.764
24,24,2006,1069773.135
24,24,2007,1068289.637
24,24,2008,1072276.49
24,24,2009,1067574.885
24,24,2010,1067842.815
24,24,2011,1067034.893
24,24,2012,1072690.357
24,24,2013,1068984.435
24,24,2014,1065461.15
24,24,2015,1067283.125
24,24,2016,1072302.902
24,24,2017,1070731.632
24,24,2018,1067790.139
24,24,2019,1067920.939
24,24,2020,1072848.99
24,24,2021,1068037.178
25,25,2002,1081945.851
25,25,2003,1065316.87
25,25,2004,1073586.486
25,25,2005,1066623.942
25,25,2006,1066393.57
25,25,2007,1066408.931
25,25,2008,1074184.201
25,25,2009,1067548.365
25,25,2010,1066994.704
25,25,2011,1068133.812
25,25,2012,1073045.397
25,25,2013,1070318.396
25,25,2014,1068516.753
25,25,2015,1066460.817
25,25,2016,1072574.44
25,25,2017,1067591.136
25,25,2018,1066949.134
25,25,2019,1067348.567
25,25,2020,1072938.196
25,25,2021,1067564.17
26,26,2002,1081163.977
26,26,2003,1066403.371
26,26,2004,1072562.458
26,26,2005,1068267.544
26,26,2006,1068268.876
26,26,2007,1066682.52
26,26,2008,1073573.45
26,26,2009,1067545.002
26,26,2010,1067512.73
26,26,2011,1068400.382
26,26,2012,1073326.287
26,26,2013,1068018.46
26,26,2014,1066934.778
26,26,2015,1066661.897
26,26,2016,1070554.718
26,26,2017,1066031.168
26,26,2018,1068752.933
26,26,2019,1065468.844
26,26,2020,1073811.932
26,26,2021,1066809.302
27,27,2002,1079670.514
27,27,2003,1067332.152
27,27,2004,1073975.56
27,27,2005,1065685.658
27,27,2006,1066163.504
27,27,2007,1066750.698
27,27,2008,1072130.497
27,27,2009,1066423.113
27,27,2010,1067058.363
27,27,2011,1066463.502
27,27,2012,1071564.85
27,27,2013,1066413.305
27,27,2014,1067344.48
27,27,2015,1068696.978
27,27,2016,1072016.168
27,27,2017,1067122.808
27,27,2018,1065853.138
27,27,2019,1067931.281
27,27,2020,1073537.928
27,27,2021,1066166.138
28,28,2002,1080404.236
28,28,2003,1067953.67
28,28,2004,1073178.365
28,28,2005,1067790.616
28,28,2006,1068277.081
28,28,2007,1068713.426
28,28,2008,1073883.671
28,28,2009,1067517.375
28,28,2010,1067983.709
28,28,2011,1067284.681
28,28,2012,1072872.041
28,28,2013,1069219.388
28,28,2014,1069667.086
28,28,2015,1067749.366
28,28,2016,1073203.768
28,28,2017,1064640.443
28,28,2018,1067701.486
28,28,2019,1067383.245
28,28,2020,1073418.38
28,28,2021,1066851.914
29,29,2002,1079983.991
29,29,2003,1067262.909
29,29,2004,1072233.72
29,29,2005,1066797.946
29,29,2006,1067512.215
29,29,2007,1065022.723
29,29,2008,1073822.546
29,29,2009,1068354.198
29,29,2010,1066162.271
29,29,2011,1065785.276
29,29,2012,1073822.094
29,29,2013,1064897.944
29,29,2014,1064219.49
29,29,2015,1066997.005
29,29,2016,1073437.398
29,29,2017,1069500.211
29,29,2018,1066702.824
29,29,2019,1066928.459
29,29,2020,1073750.633
29,29,2021,1065815.695
30,30,2002,1080122.497
30,30,2003,1067013.259
30,30,2004,1071152.583
30,30,2005,1066960.905
30,30,2006,1068553.145
30,30,2007,1066945.269
30,30,2008,1073027.0
30,30,2009,1065861.811
30,30,2010,1066767.321
30,30,2011,1067699.398
30,30,2012,1073908.423
30,30,2013,1068670.794
30,30,2014,1066879.651
30,30,2015,1067912.564
30,30,2016,1074435.501
30,30,2017,1067215.722
30,30,2018,1067377.033
30,30,2019,1064537.177
30,30,2020,1070674.106
30,30,2021,1066589.735
