run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2002,16612946.4,2000000.0,43675041.6597838,0,15487865,77775853.0597838
1,1,2003,16612946.4,2000000.0,54206366.42903807,0,16176522,88995834.82903807
1,1,2004,16658461.321643837,2000000.0,41459518.27384131,0,11282439,71400418.59548515
1,1,2005,16612946.4,2000000.0,36547453.27746467,0,10920286,66080685.67746467
1,1,2006,16612946.4,2000000.0,63963159.420859955,0,16313518,98889623.82085995
1,1,2007,16612946.4,2000000.0,34888159.88051826,0,6007387,59508493.280518256
1,1,2008,16658461.321643837,2000000.0,60790746.47012934,0,16333398,95782605.79177317
1,1,2009,16612946.4,2000000.0,41800558.45741323,0,6077497,66491001.857413225
1,1,2010,16612946.4,2000000.0,59270757.50349769,0,31151730,109035433.9034977
1,1,2011,16612946.4,2000000.0,49412798.29446807,0,11083639,79109383.69446807
1,1,2012,16658461.321643837,2000000.0,39385761.372073814,0,6272329,64316551.69371765
1,1,2013,16612946.4,2000000.0,25204623.5205343,0,1030873,44848442.9205343
1,1,2014,16612946.4,2000000.0,25665229.987056646,0,11100716,55378892.38705665
1,1,2015,16612946.4,2000000.0,58989369.47678475,0,20996912,98599227.87678474
1,1,2016,16658461.321643837,2000000.0,74881392.96683407,0,21519933,115059787.2884779
1,1,2017,16612946.4,2000000.0,19992439.64619351,0,1045645,39651031.04619351
1,1,2018,16612946.4,2000000.0,103043692.43015866,0,41337423,162994061.83015865
1,1,2019,16612946.4,2000000.0,63971803.85615724,0,25940831,108525581.25615725
1,1,2020,16658461.321643837,2000000.0,61026377.14844116,0,11186435,90871273.470085
1,1,2021,16612946.4,2000000.0,44965939.177527145,0,21086715,84665600.57752714
2,2,2002,16612946.4,2000000.0,11909771.726201888,0,417028,30939746.12620189
2,2,2003,16612946.4,2000000.0,22465747.351157658,0,977752,42056445.75115766
2,2,2004,16658461.321643837,2000000.0,63961011.51668785,0,21269487,103888959.83833168
2,2,2005,16612946.4,2000000.0,80613567.177589,0,21401674,120628187.577589
2,2,2006,16612946.4,2000000.0,57659636.89776294,0,21259673,97532256.29776293
2,2,2007,16612946.4,2000000.0,22932675.45878587,0,10864992,52410613.85878587
2,2,2008,16658461.321643837,2000000.0,38767065.33665804,0,6384777,63810303.658301875
2,2,2009,16612946.4,2000000.0,41446464.662452295,0,15961066,76020477.06245229
2,2,2010,16612946.4,2000000.0,12592011.437473886,0,6049814,37254771.837473884
2,2,2011,16612946.4,2000000.0,60694718.94486198,0,6214710,85522375.34486198
2,2,2012,16658461.321643837,2000000.0,55917337.902143925,0,16300329,90876128.22378775
2,2,2013,16612946.4,2000000.0,41453561.73194001,0,25907524,85974032.13194
2,2,2014,16612946.4,2000000.0,38223377.635271184,0,11121800,67958124.03527118
2,2,2015,16612946.4,2000000.0,54435693.78888636,0,21216770,94265410.18888636
2,2,2016,16658461.321643837,2000000.0,54978999.25244604,0,16215212,89852672.57408988
2,2,2017,16612946.4,2000000.0,68735845.77440211,0,26107138,113455930.17440212
2,2,2018,16612946.4,2000000.0,27052852.400787212,0,6258895,51924693.80078721
2,2,2019,16612946.4,2000000.0,25733554.81723026,0,1063710,45410211.21723026
2,2,2020,16658461.321643837,2000000.0,72008916.51481077,0,26094149,116761526.8364546
2,2,2021,16612946.4,2000000.0,37552431.33882141,0,16121176,72286553.73882142
