run,random_seed,year,windfarm
15,15,2017,2665695.894
15,15,2018,2665549.198
15,15,2019,2663605.152
15,15,2020,2679679.223
15,15,2021,2660925.023
16,16,2002,2690380.837
16,16,2003,2664634.26
16,16,2004,2676433.016
16,16,2005,2664585.722
16,16,2006,2665391.624
16,16,2007,2660996.483
16,16,2008,2681636.319
16,16,2009,2663797.066
16,16,2010,2664347.725
16,16,2011,2667178.47
16,16,2012,2680935.283
16,16,2013,2667748.144
16,16,2014,2659084.052
16,16,2015,2662789.85
16,16,2016,2680971.17
16,16,2017,2663391.119
16,16,2018,2667293.187
16,16,2019,2663866.071
16,16,2020,2677058.605
16,16,2021,2664024.978
17,17,2002,2698308.818
17,17,2003,2660843.507
17,17,2004,2680734.488
17,17,2005,2658615.143
17,17,2006,2665438.235
17,17,2007,2665328.625
17,17,2008,2674507.933
17,17,2009,2658042.282
17,17,2010,2660060.78
17,17,2011,2657165.663
17,17,2012,2674060.694
17,17,2013,2666596.983
17,17,2014,2664631.372
17,17,2015,2664637.833
17,17,2016,2673022.286
17,17,2017,2663998.523
17,17,2018,2663344.257
17,17,2019,2662061.904
17,17,2020,2685224.323
17,17,2021,2664017.642
18,18,2002,2699634.283
18,18,2003,2659455.547
18,18,2004,2678807.585
18,18,2005,2661976.714
18,18,2006,2660307.343
18,18,2007,2662438.992
18,18,2008,2679598.766
18,18,2009,2664442.256
18,18,2010,2665116.262
18,18,2011,2664170.32
18,18,2012,2677868.605
18,18,2013,2662603.744
18,18,2014,2663055.765
18,18,2015,2665812.709
18,18,2016,2670832.988
18,18,2017,2659058.006
18,18,2018,2663147.462
18,18,2019,2663884.79
18,18,2020,2676729.392
18,18,2021,2664606.216
19,19,2002,2698405.167
19,19,2003,2662464.899
19,19,2004,2678091.657
19,19,2005,2663484.142
19,19,2006,2668394.575
19,19,2007,2667057.235
19,19,2008,2678695.869
19,19,2009,2663695.815
19,19,2010,2664816.576
19,19,2011,2657098.586
19,19,2012,2678288.622
19,19,2013,2668241.759
19,19,2014,2664824.615
19,19,2015,2662337.346
19,19,2016,2682690.674
19,19,2017,2662433.84
19,19,2018,2659327.355
19,19,2019,2669496.721
19,19,2020,2673789.574
19,19,2021,2654552.453
20,20,2002,2693878.252
20,20,2003,2660931.422
20,20,2004,2675594.461
20,20,2005,2661591.021
20,20,2006,2662977.137
20,20,2007,2665793.746
20,20,2008,2679851.545
20,20,2009,2660795.791
20,20,2010,2663408.238
20,20,2011,2663126.885
20,20,2012,2671879.384
20,20,2013,2667859.7
20,20,2014,2670492.864
20,20,2015,2668838.079
20,20,2016,2675118.355
20,20,2017,2663456.171
