run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel,Diving Support Vessel,Heavy Lift Vessel
1,1,2002,48295659.100155726,1165333.6039500115,0.0,19532455.39520669
1,1,2003,57930042.79754555,1168530.9296790068,0.0,32860855.33592063
1,1,2004,14497918.222916666,1171726.1469226433,1744035.9762325094,32076438.908738777
1,1,2005,43431316.24148198,1168530.7645368534,252429.55394097223,16033333.33333333
1,1,2006,19346468.243750002,1168526.9975961056,1744255.4375674536,24058935.185185183
1,1,2007,14495406.020833332,1168525.9901681948,252428.13095486112,24035362.62079121
1,1,2008,24126209.541119993,1171729.0916562518,1857076.0767742028,32058465.914911956
1,1,2009,24389711.13470602,1168527.3713355158,376344.2517361111,16008550.059164217
1,1,2010,14518015.839583334,1168528.0384173065,1840770.8364207523,26017925.92592592
1,1,2011,9671978.020833332,1168530.0137968606,286123.3748263889,15185953.703703701
1,1,2012,0.0,1171730.1889227738,2004747.8839173042,33117641.926704004
1,1,2013,9671978.020833332,1168530.3972459687,255376.9139236111,18605606.79402225
1,1,2014,24144774.222916666,1168529.6793695258,2022625.7198673913,24030547.793928966
1,1,2015,43494834.99793255,1168530.2522190611,255370.5104861111,24024999.999999996
1,1,2016,24167384.041666668,1171732.1416184315,1999317.5419916168,39479188.4382223
1,1,2017,0.0,1168530.0747132956,376592.9185590278,16621983.802396538
1,1,2018,43473855.824841924,1168528.579006562,1990365.4567113377,24060544.487087026
1,1,2019,38640180.24375,1168531.5948039093,376582.2461631944,32051115.740740735
1,1,2020,67582425.16575657,1171728.782372373,1871399.9684663452,24037351.85185185
1,1,2021,43436750.97568729,1168530.1541958982,399477.7369444445,13063879.629629629
2,2,2002,24167384.041666668,1165334.365313218,0.0,10744475.905638026
2,2,2003,0.0,1168525.5106335457,0.0,21305641.987672314
2,2,2004,33802003.717031024,1171729.4753723715,1877775.9025758929,32223411.916283336
2,2,2005,33802337.218775995,1168531.1663338132,0.0,40057930.13930796
2,2,2006,0.0,1168528.8828255036,1895518.4627589385,24018522.47203575
2,2,2007,9671978.020833332,1168526.7328903005,0.0,8025000.0
2,2,2008,19343956.041666668,1171729.7467449144,1901177.8847048995,32015740.74074074
2,2,2009,24128507.353397697,1168532.1718157441,0.0,16029324.074074073
2,2,2010,9671978.020833332,1168530.228518297,1904383.0160912643,8008333.333333332
2,2,2011,19321346.222916666,1168526.5905377944,123895.48748263888,36783486.111111104
2,2,2012,24129349.383875858,1171734.7933381826,1903675.4144455506,51428843.99149341
2,2,2013,38610945.922123715,1168527.988590647,123885.17083333334,16008333.333333332
2,2,2014,19304527.31823576,1168531.0371960087,1876796.5299982848,16043906.73129501
2,2,2015,14495406.020833332,1168528.5644893383,272117.254650867,24055824.9276916
2,2,2016,38640180.24375,1171728.0409799975,1876827.2861848606,24026634.259259257
2,2,2017,62777130.693645604,1168526.2179303304,272122.94659531146,40056167.18894165
2,2,2018,19309678.420503423,1168526.5454111057,1846176.7758231799,16023913.831456635
2,2,2019,9671978.020833332,1168531.7465874623,522258.73439261905,8008333.333333332
2,2,2020,57905140.254478484,1171727.0535785994,1731769.017665701,24027037.037037034
2,2,2021,19747343.12152315,1168533.0679236138,522056.43461074267,8008333.333333332
