run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
12,12,2014,7233960.0,2000000.0,29937467.649958882,0,20571831,59743258.64995888
12,12,2015,7233960.0,2000000.0,19240332.865669668,0,5388262,33862554.86566967
12,12,2016,7253779.06849315,2000000.0,41146034.80488607,0,10621612,61021425.87337922
12,12,2017,7233960.0,2000000.0,9568362.688401079,0,422122,19224444.68840108
12,12,2018,7233960.0,2000000.0,26728156.436248265,0,15506128,51468244.436248265
12,12,2019,7233960.0,2000000.0,49714438.26042724,0,5502620,64451018.26042724
12,12,2020,7253779.06849315,2000000.0,18661007.275782723,0,10609957,38524743.34427588
12,12,2021,7233960.0,2000000.0,36862752.35229566,0,10439616,56536328.35229566
13,13,2002,7233960.0,2000000.0,9173671.4162248,0,153816,18561447.4162248
13,13,2003,7233960.0,2000000.0,18848843.931653872,0,5392996,33475799.931653872
13,13,2004,7253779.06849315,2000000.0,56945288.27430504,0,10707798,76906865.34279819
13,13,2005,7233960.0,2000000.0,53989497.282687284,0,10471257,73694714.28268728
13,13,2006,7233960.0,2000000.0,26145230.053359043,0,15604640,50983830.05335905
13,13,2007,7233960.0,2000000.0,20782174.65344604,0,5379764,35395898.65344604
13,13,2008,7253779.06849315,2000000.0,47494667.9438178,0,20599029,77347476.01231095
13,13,2009,7233960.0,2000000.0,25648847.762462173,0,499961,35382768.76246217
13,13,2010,7233960.0,2000000.0,28288459.36346335,0,5570686,43093105.36346335
13,13,2011,7233960.0,2000000.0,17190764.57636408,0,441429,26866153.57636408
13,13,2012,7253779.06849315,2000000.0,70539545.56343739,0,20656511,100449835.63193054
13,13,2013,7233960.0,2000000.0,17208583.76190734,0,5426860,31869403.76190734
13,13,2014,7233960.0,2000000.0,10625900.55018346,0,577123,20436983.55018346
13,13,2015,7233960.0,2000000.0,24022482.03069062,0,10430890,43687332.030690625
13,13,2016,7253779.06849315,2000000.0,51132576.154613614,0,5696432,66082787.223106764
13,13,2017,7233960.0,2000000.0,19011655.153794877,0,15397547,43643162.15379488
13,13,2018,7233960.0,2000000.0,47740864.21838465,0,10669227,67644051.21838465
13,13,2019,7233960.0,2000000.0,56093809.91236344,0,20454349,85782118.91236344
13,13,2020,7253779.06849315,2000000.0,37951215.482231714,0,10583944,57788938.550724864
13,13,2021,7233960.0,2000000.0,11239542.340944162,0,10385859,30859361.340944164
14,14,2002,7233960.0,2000000.0,36527498.751295924,0,10216376,55977834.751295924
14,14,2003,7233960.0,2000000.0,32752488.84397928,0,5507359,47493807.843979284
14,14,2004,7253779.06849315,2000000.0,35975832.166347355,0,10681843,55911454.234840505
14,14,2005,7233960.0,2000000.0,9176861.763763105,0,400846,18811667.763763107
14,14,2006,7233960.0,2000000.0,53983142.52710679,0,20717949,83935051.52710679
14,14,2007,7233960.0,2000000.0,17190513.7869695,0,451300,26875773.7869695
14,14,2008,7253779.06849315,2000000.0,47975540.98023044,0,25569345,82798665.0487236
14,14,2009,7233960.0,2000000.0,37794209.10313215,0,5451975,52480144.10313215
14,14,2010,7233960.0,2000000.0,39686883.606372304,0,25548044,74468887.6063723
14,14,2011,7233960.0,2000000.0,18848838.496185593,0,5377753,33460551.496185593
14,14,2012,7253779.06849315,2000000.0,26761802.34945382,0,640809,36656390.41794697
14,14,2013,7233960.0,2000000.0,18986742.361768957,0,5404050,33624752.36176896
14,14,2014,7233960.0,2000000.0,26765292.978089876,0,653141,36652393.97808988
14,14,2015,7233960.0,2000000.0,27337957.40769613,0,10454733,47026650.40769613
14,14,2016,7253779.06849315,2000000.0,89253315.02330928,0,30635961,129143055.09180243
14,14,2017,7233960.0,2000000.0,23942113.643756017,0,15405686,48581759.64375602
14,14,2018,7233960.0,2000000.0,44486718.59414476,0,10592300,64312978.59414476
14,14,2019,7233960.0,2000000.0,41738414.704756916,0,25489395,76461769.70475692
14,14,2020,7253779.06849315,2000000.0,22145214.985132344,0,632981,32031975.053625494
14,14,2021,7233960.0,2000000.0,60829511.041241094,0,20493569,90557040.0412411
15,15,2002,7233960.0,2000000.0,26554085.66274193,0,15145512,50933557.66274193
15,15,2003,7233960.0,2000000.0,50285911.9550309,0,5559387,65079258.9550309
15,15,2004,7253779.06849315,2000000.0,46874030.292226546,0,20674451,76802260.3607197
15,15,2005,7233960.0,2000000.0,31686484.194723327,0,10414975,51335419.19472332
15,15,2006,7233960.0,2000000.0,65102650.30382632,0,15643886,89980496.30382632
15,15,2007,7233960.0,2000000.0,44720569.93213209,0,20469082,74423611.9321321
15,15,2008,7253779.06849315,2000000.0,35185049.39769606,0,769688,45208516.46618921
15,15,2009,7233960.0,2000000.0,17463208.23035207,0,409947,27107115.23035207
15,15,2010,7233960.0,2000000.0,25650691.62026835,0,617651,35502302.620268345
15,15,2011,7233960.0,2000000.0,42457363.38218113,0,15483722,67175045.38218114
15,15,2012,7253779.06849315,2000000.0,42616232.33666309,0,15605174,67475185.40515624
15,15,2013,7233960.0,2000000.0,36931900.27091914,0,10455986,56621846.27091914
15,15,2014,7233960.0,2000000.0,39552613.56058431,0,10552100,59338673.56058431
15,15,2015,7233960.0,2000000.0,1566756.1809489094,0,10348799,21149515.18094891
15,15,2016,7253779.06849315,2000000.0,29932581.79880355,0,10571380,49757740.867296696
15,15,2017,7233960.0,2000000.0,39273620.27870535,0,10515031,59022611.27870535
15,15,2018,7233960.0,2000000.0,50713783.984305814,0,5596883,65544626.984305814
15,15,2019,7233960.0,2000000.0,39789328.43961764,0,25368822,74392110.43961763
15,15,2020,7253779.06849315,2000000.0,28144206.899493683,0,5593238,42991223.96798684
15,15,2021,7233960.0,2000000.0,27361810.666862566,0,5431290,42027060.66686256
16,16,2002,7233960.0,2000000.0,75051645.60572386,0,20381425,104667030.60572386
16,16,2003,7233960.0,2000000.0,28539142.60560932,0,10384479,48157581.60560932
16,16,2004,7253779.06849315,2000000.0,2476468.4922999,0,525104,12255351.56079305
16,16,2005,7233960.0,2000000.0,26829809.025126126,0,404876,36468645.02512613
16,16,2006,7233960.0,2000000.0,36218696.88255604,0,10637893,56090549.88255604
16,16,2007,7233960.0,2000000.0,56027585.90367983,0,25423492,90685037.90367983
16,16,2008,7253779.06849315,2000000.0,28356771.19509554,0,647696,38258246.26358869
16,16,2009,7233960.0,2000000.0,33185204.19434765,0,5554365,47973529.19434765
16,16,2010,7233960.0,2000000.0,18391677.44144308,0,558669,28184306.44144308
16,16,2011,7233960.0,2000000.0,33593365.480059884,0,15364649,58191974.480059884
16,16,2012,7253779.06849315,2000000.0,10337560.784792785,0,545373,20136712.853285935
16,16,2013,7233960.0,2000000.0,33574587.05291481,0,533932,43342479.05291481
16,16,2014,7233960.0,2000000.0,47196543.33010982,0,20569616,77000119.33010982
16,16,2015,7233960.0,2000000.0,25585543.964992203,0,517787,35337290.9649922
16,16,2016,7253779.06849315,2000000.0,28039031.95765581,0,5584411,42877222.02614896
16,16,2017,7233960.0,2000000.0,33676967.5513451,0,10414407,53325334.5513451
16,16,2018,7233960.0,2000000.0,34497858.353418864,0,20540684,64272502.353418864
16,16,2019,7233960.0,2000000.0,36871937.33164158,0,10463138,56569035.33164158
16,16,2020,7253779.06849315,2000000.0,12121269.73432112,0,5485451,26860499.802814268
16,16,2021,7233960.0,2000000.0,45988081.69060936,0,15484736,70706777.69060937
